Time,Yaw,Pitch,Roll
1557438807.1163957,1,+00.1031,+00.4343,+00.2457,+01.702,-06.716,-06.902,-00.000056,+00.000308,+00.000008*68
1557438807.1203885,-035.810,+010.160,+044.539,+00.1052,+00.4378,+00.2483,+01.700,-06.744,-06.863,-00.000199,-00.001122,+00.000053*66
1557438807.1283765,-035.808,+010.159,+044.539,+00.1031,+00.4320,+00.2508,+01.664,-06.726,-06.841,+00.000690,-00.001406,-00.000006*65
1557438807.132372,-035.807,+010.159,+044.539,+00.1021,+00.4355,+00.2482,+01.681,-06.718,-06.848,+00.000989,-00.000340,-00.000158*6C
1557438807.1403887,-035.806,+010.158,+044.539,+00.1071,+00.4261,+00.2473,+01.655,-06.740,-06.871,+00.001004,-00.000473,-00.000096*66
1557438807.144385,-035.803,+010.158,+044.538,+00.1041,+00.4320,+00.2471,+01.687,-06.765,-06.871,-00.002198,+00.000882,-00.000073*61
1557438807.1483793,-035.799,+010.158,+044.536,+00.1009,+00.4308,+00.2418,+01.729,-06.765,-06.824,-00.000265,-00.000550,+00.000462*6A
1557438807.156372,-035.803,+010.159,+044.536,+00.1051,+00.4320,+00.2484,+01.725,-06.762,-06.845,-00.000478,-00.000488,-00.000194*6D
1557438807.1603632,-035.805,+010.159,+044.536,+00.1031,+00.4343,+00.2470,+01.746,-06.777,-06.864,-00.000562,+00.001046,+00.000130*62
1557438807.1643584,-035.807,+010.158,+044.536,+00.1040,+00.4296,+00.2432,+01.743,-06.746,-06.825,-00.000355,-00.000318,+00.001087*6B
1557438807.1683257,-035.805,+010.157,+044.536,+00.1031,+00.4355,+00.2444,+01.780,-06.770,-06.877,-00.000851,-00.000387,+00.000791*6A
1557438807.1763167,-035.807,+010.157,+044.536,+00.1019,+00.4273,+00.2483,+01.767,-06.768,-06.817,-00.000238,-00.000197,+00.000573*62
1557438807.1803107,-035.811,+010.157,+044.536,+00.1041,+00.4354,+00.2419,+01.769,-06.772,-06.878,+00.000271,+00.000997,-00.002074*60
1557438807.1883397,-035.816,+010.157,+044.536,+00.1030,+00.4320,+00.2457,+01.769,-06.727,-06.848,+00.000180,-00.001030,-00.000546*63
1557438807.1923203,-035.816,+010.158,+044.535,+00.1021,+00.4355,+00.2482,+01.729,-06.725,-06.877,-00.000279,-00.000283,-00.000273*66
1557438807.196289,-035.816,+010.159,+044.536,+00.1050,+00.4249,+00.2459,+01.693,-06.734,-06.858,+00.000548,+00.000955,-00.000468*6C
1557438807.204278,-035.814,+010.158,+044.536,+00.1020,+00.4308,+00.2457,+01.706,-06.753,-06.870,-00.000513,-00.000460,-00.000641*68
1557438807.2082725,-035.817,+010.158,+044.534,+00.1040,+00.4296,+00.2445,+01.674,-06.719,-06.851,-00.000328,-00.000802,-00.000253*62
1557438807.2162893,-035.821,+010.158,+044.536,+00.1052,+00.4343,+00.2484,+01.691,-06.743,-06.859,+00.000182,-00.001387,+00.000550*6F
1557438807.2202566,-035.820,+010.157,+044.537,+00.1041,+00.4297,+00.2522,+01.690,-06.744,-06.841,+00.000592,+00.001283,-00.000951*65
1557438807.2282445,-035.823,+010.157,+044.537,+00.1029,+00.4273,+00.2471,+01.702,-06.761,-06.834,-00.000582,-00.000151,+00.000194*61
1557438807.2322385,-035.823,+010.157,+044.537,+00.1071,+00.4273,+00.2499,+01.737,-06.760,-06.841,+00.000006,-00.000858,+00.000291*66
1557438807.240234,-035.823,+010.158,+044.538,+00.1041,+00.4285,+00.2510,+01.734,-06.786,-06.874,+00.000450,+00.001042,-00.000276*6D
1557438807.2482448,-035.819,+010.157,+044.538,+00.1040,+00.4285,+00.2484,+01.775,-06.751,-06.866,+00.000730,+00.000543,-00.001491*64
1557438807.252214,-035.822,+010.157,+044.538,+00.1052,+00.4343,+00.2509,+01.793,-06.785,-06.840,+00.000528,+00.000715,-00.000556*64
1557438807.2602024,-035.821,+010.158,+044.538,+00.1072,+00.4308,+00.2485,+01.778,-06.769,-06.842,+00.000064,-00.000644,-00.000496*66
1557438807.2641978,-035.825,+010.158,+044.539,+00.1039,+00.4238,+00.2459,+01.742,-06.754,-06.832,-00.000517,+00.000247,+00.000223*67
1557438807.272214,-035.822,+010.158,+044.540,+00.1061,+00.4273,+00.2485,+01.766,-06.738,-06.840,+00.000654,-00.000945,+00.000224*6E
1557438807.2761824,-035.818,+010.159,+044.541,+00.1040,+00.4296,+00.2433,+01.717,-06.707,-06.895,+00.000215,+00.000220,+00.000798*6D
1557438807.28417,-035.821,+010.159,+044.541,+00.1051,+00.4331,+00.2458,+01.703,-06.721,-06.875,+00.000258,+00.000214,+00.000702*64
1557438807.292158,-035.824,+010.158,+044.541,+00.1040,+00.4319,+00.2419,+01.653,-06.723,-06.845,+00.000215,+00.000909,+00.000397*6C
1557438807.2961805,-035.829,+010.159,+044.541,+00.1051,+00.4261,+00.2511,+01.673,-06.764,-06.854,-00.000052,+00.001495,-00.000666*65
1557438807.300175,-035.828,+010.159,+044.541,+00.1031,+00.4344,+00.2508,+01.675,-06.731,-06.845,+00.000219,-00.000059,-00.000004*60
1557438807.308138,-035.831,+010.158,+044.541,+00.1040,+00.4273,+00.2471,+01.704,-06.747,-06.861,-00.000317,-00.000162,+00.000347*67
1557438807.316127,-035.832,+010.159,+044.541,+00.1030,+00.4308,+00.2483,+01.725,-06.739,-06.853,-00.001270,-00.000030,-00.000106*6F
1557438807.3241167,-035.826,+010.158,+044.542,+00.1050,+00.4273,+00.2485,+01.739,-06.767,-06.878,-00.000863,+00.000483,+00.000072*6D
1557438807.3241167,-035.9,-00.000696,-00.000378*6F
1557438807.328111,-035.821,+010.156,+044.540,+00.1040,+00.4296,+00.2445,+01.726,-06.745,-06.861,-00.000648,-00.000444,+00.000263*6E
1557438807.3361042,-035.821,+010.156,+044.541,+00.1032,+00.4437,+00.2443,+01.739,-06.743,-06.875,+00.000120,+00.000132,+00.000106*61
1557438807.3400967,-035.827,+010.156,+044.541,+00.1053,+00.4390,+00.2470,+01.707,-06.719,-06.839,-00.000512,-00.001138,+00.000546*6E
1557438807.3440914,-035.826,+010.157,+044.541,+00.1031,+00.4343,+00.2457,+01.681,-06.719,-06.846,-00.001092,-00.000118,+00.000459*66
1557438807.3521073,-035.829,+010.157,+044.541,+00.1052,+00.4367,+00.2470,+01.677,-06.734,-06.904,+00.000122,+00.000164,-00.000236*67
1557438807.3560765,-035.832,+010.157,+044.540,+00.1020,+00.4332,+00.2482,+01.678,-06.739,-06.849,-00.000214,+00.001200,-00.001222*6A
1557438807.364064,-035.834,+010.158,+044.539,+00.1050,+00.4250,+00.2498,+01.712,-06.771,-06.902,+00.000216,+00.000670,-00.000109*66
1557438807.3680568,-035.837,+010.158,+044.539,+00.1011,+00.4355,+00.2494,+01.698,-06.786,-06.850,-00.000522,-00.000053,-00.000853*64
1557438807.3760467,-035.837,+010.157,+044.540,+00.1052,+00.4378,+00.2457,+01.726,-06.771,-06.863,-00.000512,+00.000339,-00.000114*6E
1557438807.380043,-035.843,+010.157,+044.541,+00.1030,+00.4308,+00.2483,+01.756,-06.795,-06.870,+00.000731,-00.000124,-00.000665*65
1557438807.4040115,-035.838,+010.158,+044.542,+00.1031,+00.4367,+00.2457,+01.795,-06.784,-06.839,-00.000677,-00.000377,+00.000042*62
1557438807.4319718,-035.835,+010.159,+044.543,+00.1040,+00.4320,+00.2432,+01.784,-06.752,-06.868,+00.000098,+00.000558,-00.000418*67
1557438807.4559429,-035.838,+010.159,+044.543,+00.1041,+00.4355,+00.2432,+01.798,-06.782,-06.840,+00.000512,-00.000928,+00.001349*6D
1557438807.4799387,-035.839,+010.160,+044.543,+00.1039,+00.4308,+00.2394,+01.750,-06.764,-06.839,-00.001170,+00.000084,-00.000808*6F
1557438807.5039077,-035.841,+010.160,+044.544,+00.1032,+00.4355,+00.2521,+01.704,-06.772,-06.896,+00.000500,+00.000225,+00.000636*67
1557438807.5318391,-035.840,+010.159,+044.544,+00.1031,+00.4379,+00.2469,+01.723,-06.733,-06.864,-00.000394,-00.001010,-00.001312*6B
1557438807.5558405,-035.840,+010.159,+044.542,+00.1071,+00.4226,+00.2499,+01.692,-06.737,-06.875,-00.002241,-00.000902,+00.000792*69
1557438807.579804,-035.837,+010.159,+044.543,+00.1030,+00.4297,+00.2483,+01.701,-06.736,-06.809,-00.000181,+00.000160,+00.000053*60
1557438807.6037452,-035.833,+010.158,+044.543,+00.1061,+00.4308,+00.2446,+01.665,-06.738,-06.862,+00.001050,-00.000694,+00.000711*6E
1557438807.6317053,-035.835,+010.157,+044.542,+00.1040,+00.4285,+00.2484,+01.690,-06.719,-06.828,+00.000816,-00.000114,+00.000619*65
1557438807.6557047,-035.831,+010.157,+044.541,+00.0999,+00.4297,+00.2469,+01.700,-06.757,-06.877,-00.000220,-00.000633,+00.000873*6F
1557438807.6796696,-035.826,+010.156,+044.540,+00.1009,+00.4343,+00.2430,+01.694,-06.774,-06.834,+00.000280,+00.000669,-00.000253*6D
1557438807.7036092,-035.824,+010.156,+044.541,+00.1028,+00.4284,+00.2394,+01.736,-06.748,-06.866,+00.000118,+00.001116,+00.000625*60
1557438807.7315714,-035.822,+010.156,+044.541,+00.1052,+00.4367,+00.2496,+01.749,-06.797,-06.870,-00.000054,-00.000335,+00.000540*64
1557438807.755569,-035.824,+010.155,+044.541,+00.1029,+00.4320,+00.2406,+01.760,-06.783,-06.871,+00.000096,-00.001558,+00.000743*6D
1557438807.7795098,-035.821,+010.156,+044.540,+00.1020,+00.4320,+00.2508,+01.783,-06.759,-06.842,+00.001066,+00.000265,+00.000273*60
1557438807.8034756,-035.822,+010.156,+044.541,+00.1030,+00.4274,+00.2535,+01.777,-06.760,-06.853,+00.000086,+00.000706,-00.000258*6C
1557438807.8314652,-035.820,+010.157,+044.542,+00.1020,+00.4332,+00.2470,+01.756,-06.785,-06.878,+00.000233,+00.000715,+00.000262*6E
1557438807.8554363,-035.822,+010.157,+044.543,+00.1061,+00.4296,+00.2485,+01.728,-06.734,-06.852,+00.000446,+00.001025,+00.000026*65
1557438807.879408,-035.819,+010.157,+044.542,+00.1051,+00.4262,+00.2511,+01.737,-06.734,-06.884,-00.000458,+00.000890,+00.000474*60
1557438807.9033422,-035.817,+010.157,+044.542,+00.1030,+00.4309,+00.2496,+01.715,-06.720,-06.844,-00.000270,+00.000095,+00.000213*64
1557438807.9313047,-035.823,+010.158,+044.542,+00.1039,+00.4261,+00.2408,+01.685,-06.747,-06.899,-00.000132,+00.000501,-00.000254*6C
1557438807.9552739,-035.823,+010.157,+044.541,+00.1071,+00.4331,+00.2395,+01.665,-06.731,-06.883,+00.000699,+00.000333,-00.000209*60
1557438807.9792433,-035.823,+010.157,+044.542,+00.1021,+00.4379,+00.2456,+01.661,-06.720,-06.854,-00.000794,-00.000440,+00.000062*6A
1557438808.0072331,-035.826,+010.157,+044.542,+00.1051,+00.4285,+00.2498,+01.685,-06.751,-06.853,-00.000039,+00.000435,+00.001183*68
1557438808.0311725,-035.831,+010.156,+044.541,+00.1020,+00.4320,+00.2444,+01.715,-06.760,-06.873,-00.000468,-00.000357,+00.000032*62
