#system_time_sec,imu_time_usec,quat1,quat2,quat3,quat4,euler1,euler2,euler3
1543341360.140056,823316390,0.013325,-0.991932,0.020450,-0.124398,0.037263,2.891487,-0.031550
1543341361.158738,824381911,0.013333,-0.991906,0.020440,-0.124610,0.037234,2.891061,-0.031571
1543341362.177084,825381897,0.013377,-0.991910,0.020752,-0.124515,0.037846,2.891237,-0.031734
1543341363.195731,826381882,0.013359,-0.991940,0.020722,-0.124284,0.037798,2.891705,-0.031682
1543341364.214426,827381868,0.013308,-0.991928,0.020411,-0.124440,0.037188,2.891405,-0.031509
1543341365.232813,828381854,0.013257,-0.991917,0.020421,-0.124531,0.037218,2.891222,-0.031413
1543341366.251275,829381840,0.013262,-0.991903,0.020430,-0.124636,0.037232,2.891011,-0.031429
1543341367.269967,830381826,0.013255,-0.991895,0.020501,-0.124692,0.037372,2.890895,-0.031435
1543341368.288291,831381811,0.013238,-0.991880,0.020229,-0.124854,0.036833,2.890581,-0.031340
1543341369.307144,832381797,0.013117,-0.991861,0.020134,-0.125039,0.036667,2.890215,-0.031082
1543341370.325780,833381782,0.013169,-0.991823,0.020044,-0.125345,0.036466,2.889600,-0.031173
1543341371.344343,834381769,0.013346,-0.991829,0.020674,-0.125175,0.037677,2.889910,-0.031678
1543341372.363165,835381754,0.013308,-0.991840,0.020531,-0.125121,0.037406,2.890028,-0.031563
1543341373.381927,836381740,0.013338,-0.991835,0.020520,-0.125152,0.037376,2.889963,-0.031622
1543341374.400751,837381726,0.013381,-0.991835,0.020589,-0.125137,0.037501,2.889989,-0.031724
1543341375.419517,838381712,0.013291,-0.991826,0.020318,-0.125269,0.036982,2.889738,-0.031482
1543341376.438296,839381697,0.013374,-0.991822,0.020517,-0.125254,0.037357,2.889757,-0.031697
1543341377.457057,840381683,0.013320,-0.991799,0.020465,-0.125451,0.037262,2.889363,-0.031584
1543341378.475717,841381669,0.013359,-0.991787,0.020323,-0.125566,0.036966,2.889137,-0.031629
1543341379.494714,842381655,0.013227,-0.991768,0.020259,-0.125742,0.036866,2.888788,-0.031358
1543341380.513482,843381640,0.013274,-0.991764,0.020317,-0.125754,0.036970,2.888760,-0.031466
1543341381.532378,844381626,0.013277,-0.991746,0.020278,-0.125904,0.036886,2.888459,-0.031468
1543341382.550894,845381612,0.013315,-0.991714,0.020269,-0.126156,0.036852,2.887950,-0.031549
1543341383.569432,846381598,0.013315,-0.991696,0.020353,-0.126279,0.037014,2.887698,-0.031575
1543341384.587906,847381583,0.013324,-0.991696,0.020465,-0.126266,0.037235,2.887719,-0.031622
1543341385.606679,848381569,0.013348,-0.991686,0.020482,-0.126334,0.037259,2.887582,-0.031675
1543341386.625293,849381555,0.013415,-0.991673,0.020584,-0.126412,0.037443,2.887417,-0.031839
1543341387.643988,850381541,0.013305,-0.991677,0.020545,-0.126400,0.037393,2.887446,-0.031611
1543341388.662541,851381526,0.013340,-0.991672,0.020591,-0.126431,0.037475,2.887382,-0.031693
1543341389.681140,852381512,0.013317,-0.991668,0.020478,-0.126483,0.037254,2.887282,-0.031620
1543341390.699465,853381498,0.011619,-0.991342,0.024075,-0.128557,0.044761,2.883017,-0.029261
1543341391.718091,854381482,0.012781,-0.991348,0.021892,-0.128789,0.040124,2.882592,-0.031009
1543341392.736432,855381468,0.013155,-0.991397,0.021231,-0.128480,0.038727,2.883227,-0.031569
1543341393.755764,856381454,0.013211,-0.991388,0.020739,-0.128625,0.037732,2.882954,-0.031557
1543341394.774102,857381440,0.013336,-0.991417,0.020833,-0.128375,0.037894,2.883449,-0.031821
1543341395.792587,858381425,0.013449,-0.991417,0.021015,-0.128335,0.038227,2.883518,-0.032090
1543341396.811270,859381411,0.013508,-0.991457,0.021200,-0.127990,0.038589,2.884204,-0.032242
1543341397.830204,860381397,0.013477,-0.991473,0.020976,-0.127903,0.038157,2.884392,-0.032118
1543341398.848710,861381383,0.013406,-0.991519,0.021165,-0.127519,0.038561,2.885160,-0.032011
1543341399.867616,862381368,0.013435,-0.991537,0.020991,-0.127409,0.038213,2.885389,-0.032020
1543341400.886117,863381355,0.013313,-0.991549,0.020576,-0.127392,0.037421,2.885445,-0.031671
1543341401.904744,864381341,0.013376,-0.991535,0.020705,-0.127478,0.037657,2.885262,-0.031833
1543341402.923293,865381327,0.013302,-0.991554,0.020688,-0.127341,0.037648,2.885543,-0.031675
1543341403.941510,866381312,0.013330,-0.991570,0.020624,-0.127226,0.037516,2.885776,-0.031711
1543341404.959867,867381298,0.013377,-0.991583,0.020756,-0.127092,0.037771,2.886039,-0.031834
1543341405.978357,868381283,0.013478,-0.991603,0.020892,-0.126908,0.038022,2.886401,-0.032062
1543341406.996836,869381270,0.013376,-0.991628,0.020687,-0.126754,0.037645,2.886724,-0.031801
1543341408.015388,870381255,0.013350,-0.991620,0.020564,-0.126840,0.037405,2.886557,-0.031720
1543341409.033492,871381241,0.013387,-0.991626,0.020822,-0.126750,0.037911,2.886726,-0.031856
1543341410.051819,872381226,0.013388,-0.991654,0.020774,-0.126534,0.037822,2.887164,-0.031838
1543341411.070634,873381213,0.013388,-0.991644,0.020586,-0.126642,0.037447,2.886955,-0.031793
1543341412.088941,874381198,0.013430,-0.991641,0.020744,-0.126643,0.037748,2.886945,-0.031917
1543341413.107753,875381184,0.013308,-0.991648,0.020604,-0.126615,0.037503,2.887011,-0.031638
1543341414.126388,876381170,0.013352,-0.991652,0.020643,-0.126578,0.037569,2.887083,-0.031734
1543341415.144972,877381156,0.013389,-0.991643,0.020699,-0.126631,0.037670,2.886972,-0.031825
1543341416.163490,878381140,0.013395,-0.991653,0.020781,-0.126544,0.037834,2.887143,-0.031854
1543341417.182467,879381127,0.013324,-0.991648,0.020475,-0.126638,0.037243,2.886970,-0.031638
1543341418.201169,880381113,0.013295,-0.991615,0.020225,-0.126939,0.036744,2.886373,-0.031528
1543341419.219729,881381098,0.013354,-0.991617,0.020540,-0.126871,0.037356,2.886496,-0.031724
1543341420.238283,882381084,0.013302,-0.991634,0.020669,-0.126722,0.037629,2.886793,-0.031647
1543341421.256763,883381070,0.013355,-0.991630,0.020497,-0.126773,0.037273,2.886695,-0.031712
1543341422.275327,884381056,0.013184,-0.991593,0.020021,-0.127152,0.036361,2.885956,-0.031264
1543341423.293860,885381041,0.013335,-0.991605,0.020522,-0.126962,0.037321,2.886313,-0.031685
1543341424.312353,886381027,0.013313,-0.991593,0.020657,-0.127039,0.037592,2.886153,-0.031678
1543341425.331771,887381013,0.013358,-0.991593,0.020679,-0.127031,0.037626,2.886168,-0.031773
1543341426.349860,888380999,0.013307,-0.991597,0.020542,-0.127024,0.037366,2.886188,-0.031637
1543341427.368543,889380984,0.013252,-0.991599,0.020490,-0.127025,0.037278,2.886190,-0.031514
1543341428.387403,890380969,0.013463,-0.991628,0.020982,-0.126696,0.038210,2.886825,-0.032046
1543341429.406254,891380956,0.013346,-0.991623,0.020621,-0.126805,0.037521,2.886626,-0.031726
1543341430.425050,892380942,0.013379,-0.991631,0.020676,-0.126736,0.037624,2.886761,-0.031802
1543341431.443819,893380927,0.013290,-0.991620,0.020345,-0.126885,0.036986,2.886477,-0.031547
1543341432.462679,894380913,0.013170,-0.991624,0.020311,-0.126867,0.036949,2.886519,-0.031300
1543341433.481302,895380899,0.013249,-0.991608,0.020528,-0.126948,0.037357,2.886345,-0.031516
1543341434.500036,896380884,0.013419,-0.991614,0.020817,-0.126842,0.037891,2.886540,-0.031921
1543341435.519058,897380870,0.013401,-0.991612,0.020600,-0.126895,0.037462,2.886443,-0.031832
1543341436.537440,898380856,0.013351,-0.991639,0.020800,-0.126654,0.037880,2.886923,-0.031775
1543341437.556239,899380842,0.013284,-0.991658,0.020594,-0.126546,0.037491,2.887152,-0.031586
1543341438.574627,900380828,0.013348,-0.991668,0.020741,-0.126439,0.037770,2.887359,-0.031747
1543341439.593480,901380813,0.013297,-0.991644,0.020378,-0.126687,0.037055,2.886876,-0.031563
1543341440.612250,902380799,0.013311,-0.991657,0.020595,-0.126550,0.037487,2.887142,-0.031640
1543341441.631122,903380785,0.013302,-0.991664,0.020459,-0.126515,0.037219,2.887218,-0.031586
1543341442.649985,904380771,0.013307,-0.991675,0.020538,-0.126414,0.037378,2.887418,-0.031613
1543341443.668721,905380755,0.013378,-0.991691,0.020888,-0.126230,0.038062,2.887773,-0.031835
1543341444.687443,906380741,0.013394,-0.991713,0.020961,-0.126039,0.038208,2.888154,-0.031878
1543341445.706597,907380728,0.013327,-0.991723,0.020552,-0.126034,0.037413,2.888184,-0.031641
1543341446.725498,908315178,0.013373,-0.991701,0.020484,-0.126213,0.037261,2.887824,-0.031722
1543341447.744663,909380699,0.013340,-0.991716,0.020760,-0.126056,0.037823,2.888130,-0.031720
1543341448.763469,910380685,0.013414,-0.991712,0.020730,-0.126081,0.037743,2.888078,-0.031861
1543341449.782465,911380670,0.013419,-0.991717,0.020779,-0.126039,0.037840,2.888162,-0.031882
1543341450.801271,912380656,0.013327,-0.991733,0.020577,-0.125956,0.037466,2.888340,-0.031645
1543341451.820060,913380641,0.013169,-0.991724,0.020155,-0.126106,0.036663,2.888061,-0.031230
1543341452.838778,914380628,0.013313,-0.991726,0.020649,-0.125995,0.037611,2.888259,-0.031637
1543341453.857808,915380613,0.013396,-0.991738,0.020907,-0.125853,0.038105,2.888532,-0.031862
1543341454.876635,916380599,0.013349,-0.991756,0.020745,-0.125743,0.037800,2.888761,-0.031722
1543341455.895432,917380585,0.013304,-0.991771,0.020747,-0.125631,0.037819,2.888990,-0.031631
1543341456.914270,918380571,0.013356,-0.991763,0.020752,-0.125683,0.037814,2.888882,-0.031737
1543341457.932772,919380556,0.013395,-0.991780,0.020886,-0.125525,0.038075,2.889194,-0.031841
1543341458.951321,920380542,0.013301,-0.991788,0.020569,-0.125526,0.037470,2.889210,-0.031574
1543341459.970206,921380528,0.013280,-0.991785,0.020373,-0.125580,0.037085,2.889109,-0.031486
1543341460.989176,922380514,0.013320,-0.991781,0.020434,-0.125602,0.037195,2.889060,-0.031581
1543341462.007833,923380500,0.013336,-0.991771,0.020489,-0.125666,0.037298,2.888929,-0.031630
1543341463.026487,924380485,0.013206,-0.991764,0.020222,-0.125776,0.036797,2.888723,-0.031308
1543341464.045205,925380470,0.013111,-0.991718,0.019798,-0.126223,0.035967,2.887841,-0.031028
1543341465.063806,926380457,0.013187,-0.991695,0.020104,-0.126345,0.036551,2.887580,-0.031261
1543341466.082620,927380443,0.013197,-0.991683,0.020144,-0.126427,0.036624,2.887412,-0.031294
1543341467.101277,928380428,0.013247,-0.991684,0.020423,-0.126376,0.037167,2.887503,-0.031462
1543341468.119802,929380413,0.013126,-0.991647,0.019900,-0.126761,0.036147,2.886751,-0.031103
1543341469.138390,930380400,0.013245,-0.991620,0.020245,-0.126899,0.036797,2.886455,-0.031433
1543341470.156741,931380386,0.013304,-0.991606,0.020386,-0.126986,0.037058,2.886271,-0.031589
1543341471.175293,932380371,0.013340,-0.991617,0.020614,-0.126854,0.037507,2.886527,-0.031714
1543341472.194031,933380357,0.013195,-0.991623,0.020320,-0.126871,0.036959,2.886511,-0.031351
1543341473.212511,934380343,0.013273,-0.991599,0.020238,-0.127066,0.036770,2.886118,-0.031492
1543341474.231027,935380329,0.013264,-0.991575,0.020289,-0.127245,0.036870,2.885755,-0.031494
1543341475.249728,936380314,0.013297,-0.991562,0.020366,-0.127332,0.037010,2.885574,-0.031583
1543341476.268068,937380300,0.013279,-0.991548,0.020346,-0.127445,0.036972,2.885349,-0.031545
1543341477.286870,938380286,0.013392,-0.991555,0.020748,-0.127315,0.037744,2.885589,-0.031869
1543341478.305685,939380271,0.013372,-0.991563,0.020671,-0.127262,0.037598,2.885700,-0.031808
1543341479.324364,940380257,0.013325,-0.991549,0.020584,-0.127393,0.037433,2.885441,-0.031697
1543341480.343074,941380243,0.013271,-0.991554,0.020407,-0.127388,0.037096,2.885462,-0.031544
1543341481.361831,942380229,0.013229,-0.991538,0.020163,-0.127560,0.036618,2.885126,-0.031404
1543341482.380510,943380214,0.013368,-0.991527,0.020616,-0.127555,0.037481,2.885111,-0.031797
1543341483.399999,944380200,0.013264,-0.991510,0.020235,-0.127755,0.036746,2.884729,-0.031500
1543341484.418522,945380186,0.013262,-0.991510,0.020303,-0.127745,0.036881,2.884746,-0.031513
1543341485.437120,946380172,0.013369,-0.991526,0.020671,-0.127554,0.037590,2.885111,-0.031812
1543341486.455876,947380157,0.013352,-0.991505,0.020531,-0.127741,0.037310,2.884742,-0.031749
1543341487.474705,948380143,0.013373,-0.991513,0.020630,-0.127664,0.037504,2.884891,-0.031813
1543341488.493656,949380129,0.013344,-0.991509,0.020584,-0.127705,0.037420,2.884812,-0.031746
1543341489.512641,950380115,0.013235,-0.991485,0.020096,-0.127976,0.036470,2.884289,-0.031414
1543341490.531317,951380100,0.013262,-0.991457,0.020194,-0.128173,0.036652,2.883887,-0.031501
1543341491.550416,952380086,0.013377,-0.991447,0.020620,-0.128171,0.037468,2.883868,-0.031839
1543341492.569191,953380072,0.013372,-0.991481,0.020795,-0.127881,0.037825,2.884447,-0.031863
1543341493.588071,954380058,0.013375,-0.991483,0.020682,-0.127885,0.037599,2.884444,-0.031840
1543341494.606854,955380042,0.013504,-0.991481,0.020899,-0.127849,0.037999,2.884503,-0.032151
1543341495.625816,956380029,0.013283,-0.991459,0.020376,-0.128127,0.037009,2.883971,-0.031587
1543341496.644636,957380015,0.013309,-0.991451,0.020357,-0.128190,0.036962,2.883844,-0.031637
1543341497.663821,958380001,0.013273,-0.991460,0.020356,-0.128127,0.036971,2.883972,-0.031563
1543341498.682571,959379986,0.013336,-0.991442,0.020549,-0.128227,0.037334,2.883760,-0.031740
1543341499.701473,960379972,0.013341,-0.991460,0.020631,-0.128075,0.037502,2.884063,-0.031766
1543341500.720293,961379958,0.013319,-0.991449,0.020492,-0.128183,0.037227,2.883851,-0.031691
1543341501.739159,962379943,0.013376,-0.991480,0.020961,-0.127862,0.038153,2.884479,-0.031914
1543341502.757892,963379929,0.013371,-0.991474,0.020516,-0.127980,0.037269,2.884259,-0.031792
1543341503.776492,964379915,0.013319,-0.991466,0.020548,-0.128048,0.037343,2.884122,-0.031701
1543341504.795102,965379901,0.013354,-0.991454,0.020495,-0.128138,0.037225,2.883941,-0.031760
1543341505.813852,966379886,0.013258,-0.991447,0.020471,-0.128212,0.037202,2.883797,-0.031565
1543341506.832302,967379872,0.013357,-0.991456,0.020665,-0.128101,0.037564,2.884008,-0.031808
1543341507.851319,968379858,0.013255,-0.991477,0.020616,-0.127952,0.037498,2.884315,-0.031587
1543341508.869882,969379844,0.013365,-0.991465,0.020620,-0.128032,0.037475,2.884151,-0.031810
1543341509.888733,970379829,0.013333,-0.991483,0.020665,-0.127889,0.037576,2.884438,-0.031752
1543341510.907410,971379815,0.013393,-0.991481,0.020717,-0.127891,0.037664,2.884429,-0.031885
1543341511.926417,972379801,0.013313,-0.991481,0.020436,-0.127945,0.037126,2.884335,-0.031655
1543341512.945357,973379786,0.013410,-0.991488,0.020837,-0.127820,0.037901,2.884566,-0.031947
1543341513.964469,974379771,0.013490,-0.991494,0.021011,-0.127732,0.038227,2.884733,-0.032147
1543341514.983307,975379757,0.013477,-0.991515,0.020927,-0.127585,0.038069,2.885035,-0.032093
1543341516.002069,976379744,0.013394,-0.991533,0.020823,-0.127470,0.037887,2.885274,-0.031897
1543341517.020777,977379729,0.013464,-0.991549,0.020839,-0.127337,0.037907,2.885538,-0.032035
1543341518.039905,978379715,0.013392,-0.991549,0.020681,-0.127369,0.037610,2.885484,-0.031854
1543341519.058672,979379701,0.013334,-0.991567,0.020530,-0.127261,0.037329,2.885710,-0.031696
1543341520.077345,980379687,0.013343,-0.991562,0.020554,-0.127293,0.037373,2.885644,-0.031721
1543341521.096149,981379673,0.013346,-0.991552,0.020508,-0.127382,0.037277,2.885467,-0.031718
1543341522.114950,982379658,0.013377,-0.991521,0.020412,-0.127636,0.037072,2.884956,-0.031765
1543341523.133498,983379644,0.013371,-0.991527,0.020538,-0.127566,0.037326,2.885093,-0.031783
1543341524.152424,984379630,0.013361,-0.991529,0.020646,-0.127538,0.037543,2.885145,-0.031790
1543341525.171189,985379616,0.013330,-0.991524,0.020536,-0.127595,0.037331,2.885037,-0.031703
1543341526.190222,986379601,0.013325,-0.991537,0.020613,-0.127480,0.037489,2.885266,-0.031708
1543341527.208687,987379587,0.013402,-0.991536,0.020797,-0.127453,0.037836,2.885310,-0.031906
1543341528.227399,988379573,0.013364,-0.991553,0.020648,-0.127348,0.037553,2.885529,-0.031788
1543341529.245946,989379559,0.013308,-0.991518,0.020265,-0.127686,0.036796,2.884865,-0.031592
1543341530.264495,990379544,0.013284,-0.991521,0.020395,-0.127650,0.037061,2.884933,-0.031576
1543341531.283507,991379530,0.013281,-0.991510,0.020351,-0.127740,0.036973,2.884754,-0.031562
1543341532.302155,992379516,0.013343,-0.991499,0.020574,-0.127780,0.037397,2.884660,-0.031745
1543341533.320948,993379502,0.013349,-0.991503,0.020654,-0.127735,0.037555,2.884748,-0.031775
1543341534.338952,994379487,0.013329,-0.991503,0.020558,-0.127758,0.037370,2.884706,-0.031712
1543341535.358607,995379473,0.013295,-0.991507,0.020454,-0.127746,0.037173,2.884736,-0.031617
1543341536.377027,996379459,0.013379,-0.991487,0.020526,-0.127883,0.037289,2.884454,-0.031807
1543341537.395991,997379444,0.013301,-0.991470,0.020292,-0.128058,0.036839,2.884114,-0.031599
1543341538.414979,998379430,0.013413,-0.991473,0.020615,-0.127966,0.037454,2.884281,-0.031901
1543341539.433662,999379416,0.013362,-0.991458,0.020603,-0.128096,0.037439,2.884021,-0.031802
1543341540.451936,1000379402,0.013391,-0.991447,0.020629,-0.128175,0.037481,2.883861,-0.031868
1543341541.470540,1001379386,0.013361,-0.991468,0.020875,-0.127974,0.037983,2.884255,-0.031866
1543341542.489023,1002379372,0.013483,-0.991512,0.021182,-0.127570,0.038574,2.885054,-0.032172
1543341543.507669,1003379359,0.013343,-0.991513,0.020743,-0.127644,0.037738,2.884927,-0.031782
1543341544.526674,1004379345,0.013431,-0.991538,0.020956,-0.127407,0.038144,2.885394,-0.032003
1543341545.544911,1005379330,0.013323,-0.991549,0.020735,-0.127370,0.037735,2.885481,-0.031732
1543341546.563492,1006379316,0.013355,-0.991557,0.020638,-0.127317,0.037536,2.885591,-0.031768
1543341547.582413,1007379302,0.013398,-0.991546,0.020554,-0.127416,0.037356,2.885393,-0.031835
1543341548.600981,1008379288,0.013364,-0.991552,0.020588,-0.127370,0.037433,2.885488,-0.031775
1543341549.619500,1009379273,0.013353,-0.991555,0.020737,-0.127318,0.037732,2.885586,-0.031788
1543341550.638199,1010379259,0.013323,-0.991559,0.020719,-0.127292,0.037705,2.885639,-0.031724
1543341551.656551,1011379245,0.013330,-0.991532,0.020340,-0.127563,0.036944,2.885108,-0.031651
1543341552.675133,1012379231,0.013355,-0.991530,0.020710,-0.127519,0.037671,2.885181,-0.031792
1543341553.693902,1013379216,0.013394,-0.991533,0.020576,-0.127509,0.037398,2.885206,-0.031836
1543341554.712455,1014379202,0.013348,-0.991532,0.020536,-0.127528,0.037328,2.885171,-0.031735
1543341555.731086,1015379188,0.013294,-0.991511,0.020468,-0.127709,0.037201,2.884809,-0.031618
1543341556.749497,1016379174,0.013339,-0.991515,0.020526,-0.127666,0.037307,2.884892,-0.031720
1543341557.767275,1017379159,0.013342,-0.991509,0.020611,-0.127699,0.037474,2.884823,-0.031750
1543341558.786476,1018379144,0.013518,-0.991534,0.021017,-0.127416,0.038243,2.885369,-0.032191
1543341559.804821,1019379130,0.013499,-0.991554,0.020965,-0.127271,0.038150,2.885666,-0.032135
1543341560.823258,1020379116,0.013474,-0.991558,0.020972,-0.127242,0.038170,2.885725,-0.032086
1543341561.841720,1021379101,0.013468,-0.991592,0.021121,-0.126956,0.038476,2.886295,-0.032102
1543341562.860170,1022379088,0.013376,-0.991597,0.020734,-0.126986,0.037730,2.886255,-0.031822
1543341563.878600,1023379074,0.013345,-0.991605,0.020732,-0.126930,0.037737,2.886369,-0.031757
1543341564.896852,1024379059,0.013322,-0.991612,0.020638,-0.126897,0.037558,2.886440,-0.031686
1543341565.915407,1025379045,0.013301,-0.991589,0.020463,-0.127101,0.037208,2.886036,-0.031608
1543341566.933817,1026379031,0.013391,-0.991583,0.020654,-0.127112,0.037564,2.886004,-0.031835
1543341567.952196,1027379017,0.013378,-0.991582,0.020482,-0.127148,0.037226,2.885937,-0.031766
1543341568.970644,1028379002,0.013339,-0.991567,0.020462,-0.127273,0.037193,2.885688,-0.031690
1543341569.989091,1029378988,0.013374,-0.991573,0.020690,-0.127181,0.037639,2.885864,-0.031813
1543341571.007533,1030378974,0.013448,-0.991568,0.020746,-0.127206,0.037729,2.885807,-0.031976
1543341572.025361,1031378960,0.013255,-0.991555,0.020292,-0.127399,0.036873,2.885443,-0.031483
1543341573.044264,1032378945,0.013230,-0.991517,0.020080,-0.127736,0.036447,2.884774,-0.031392
1543341574.062546,1033378931,0.013326,-0.991487,0.020139,-0.127946,0.036534,2.884344,-0.031604
1543341575.080875,1034378917,0.013350,-0.991492,0.020611,-0.127828,0.037468,2.884562,-0.031770
1543341576.099321,1035378902,0.013445,-0.991487,0.020835,-0.127821,0.037888,2.884564,-0.032015
1543341577.117791,1036378888,0.013369,-0.991514,0.020669,-0.127650,0.037583,2.884919,-0.031816
1543341578.136204,1037378874,0.013374,-0.991520,0.020776,-0.127582,0.037795,2.885051,-0.031851
1543341579.154420,1038378860,0.013282,-0.991496,0.020291,-0.127859,0.036849,2.884515,-0.031554
1543341580.172753,1039378846,0.013331,-0.991488,0.020685,-0.127847,0.037618,2.884522,-0.031752
1543341581.190965,1040378831,0.013387,-0.991489,0.020698,-0.127837,0.037629,2.884538,-0.031866
1543341582.208965,1041378817,0.013461,-0.991515,0.020908,-0.127590,0.038035,2.885027,-0.032058
1543341583.227344,1042378803,0.013312,-0.991514,0.020446,-0.127691,0.037154,2.884847,-0.031647
1543341584.245487,1043378788,0.013421,-0.991530,0.020820,-0.127496,0.037873,2.885220,-0.031952
1543341585.263726,1044378774,0.013399,-0.991520,0.020652,-0.127601,0.037543,2.885017,-0.031869
1543341586.281966,1045378760,0.013394,-0.991528,0.020757,-0.127520,0.037756,2.885175,-0.031883
