
Time,Yost Time,quat 1,quat 2,quat 3,quat 4
3164052705,-0.7411555647850037,-0.025505388155579567,0.6705933213233948,-0.018509481102228165
3208494364,-0.02549174427986145,0.6705803275108337,-0.01854087971150875,-0.741167426109314
3167775868,0.6705759763717651,-0.018562793731689453,-0.7411714792251587,-0.02544211596250534
3208494198,-0.025398466736078262,0.6705939173698425,-0.01857660710811615,-0.7411552667617798
1059826610,-0.01857784017920494,-0.7411609292030334,-0.025432636961340904,0.6705881357192993
1059826720,-0.018588319420814514,-0.7411541938781738,-0.025425191968679428,0.6705957651138306
3208494219,-0.02543012425303459,0.6705910563468933,-0.018590789288282394,-0.7411589026451111
3208493961,-0.02536730468273163,0.6706106662750244,-0.0185795109719038,-0.741143524646759
3208493853,-0.025376547127962112,0.6706171631813049,-0.018593287095427513,-0.7411373853683472
1059827375,-0.018603621050715446,-0.7411218285560608,-0.02534044347703457,0.6706341505050659
3208493329,-0.025272352620959282,0.670655369758606,-0.018601177260279655,-0.7411054968833923
1059827969,-0.018620993942022324,-0.7410938739776611,-0.02520778588950634,0.6706694960594177
3167665274,0.6706825494766235,-0.018701758235692978,-0.7410790324211121,-0.0252345260232687
3167639796,0.6706981658935547,-0.01873116008937359,-0.7410654425621033,-0.025189008563756943
1059828543,-0.01869775727391243,-0.7410606741905212,-0.02520207315683365,0.6707044243812561
1059828392,-0.01870216615498066,-0.7410687208175659,-0.025207635015249252,0.6706951260566711
3167630137,0.6707176566123962,-0.0187011007219553,-0.7410498261451721,-0.02517019584774971
1059828980,-0.018660813570022583,-0.7410420775413513,-0.025143878534436226,0.6707281470298767
1059828529,-0.01859365589916706,-0.7410658001899719,-0.025147153064608574,0.6707034707069397
3164102844,-0.7410675287246704,-0.0251377634704113,0.670701801776886,-0.018595151603221893
3167591519,0.6706771850585938,-0.01856326125562191,-0.7410928010940552,-0.025100339204072952
1059827823,-0.018583348020911217,-0.741104245185852,-0.025172119960188866,0.6706604361534119
3167612900,0.6706514954566956,-0.018601704388856888,-0.7411116361618042,-0.02513708733022213
3208493451,-0.02511897124350071,0.6706526875495911,-0.018612492829561234,-0.7411132454872131
1059827698,-0.01860777474939823,-0.7411121726036072,-0.025150280445814133,0.6706519722938538
3208493463,-0.025177543982863426,0.6706486344337463,-0.01864977739751339,-0.7411132454872131
1059827483,-0.018637239933013916,-0.7411192655563354,-0.0252181775867939,0.6706406474113464
3167677234,0.6706182956695557,-0.018647918477654457,-0.7411382794380188,-0.025261804461479187
3208493987,-0.02529839612543583,0.6706097722053528,-0.018641237169504166,-0.7411439418792725
3208494051,-0.025459114462137222,0.670598030090332,-0.018695086240768433,-0.741148829460144
3208494305,-0.02546602487564087,0.6705822944641113,-0.018644437193870544,-0.7411642670631409
3164105803,-0.7411819100379944,-0.025412842631340027,0.6705649495124817,-0.018601035699248314
1059826002,-0.018585186451673508,-0.7411946654319763,-0.025411337614059448,0.6705514192581177
3164084618,-0.7411714792251587,-0.02535318210721016,0.6705799102783203,-0.018565669655799866
3208494617,-0.025387663394212723,0.670569121837616,-0.018492013216018677,-0.741182267665863
1059825916,-0.018515225499868393,-0.741200864315033,-0.025406355038285255,0.6705468893051147
1059825728,-0.01850367896258831,-0.7412096858024597,-0.02543594315648079,0.6705362200737
3164068245,-0.7412198185920715,-0.025446174666285515,0.6705237030982971,-0.018537601456046104
3164057246,-0.7412188053131104,-0.025465838611125946,0.6705246567726135,-0.018516547977924347
3164018953,-0.7412360906600952,-0.02536381594836712,0.6705114245414734,-0.018443183973431587
3167761976,0.6704906821250916,-0.018418600782752037,-0.7412558197975159,-0.025414956733584404
3164006012,-0.7412760257720947,-0.0253861453384161,0.6704670786857605,-0.018422313034534454
3164010406,-0.741302490234375,-0.025424087420105934,0.6704360246658325,-0.018429609015583992
3164007111,-0.7413200736045837,-0.02544715255498886,0.670415997505188,-0.018424397334456444
3164015905,-0.741323709487915,-0.025424469262361526,0.6704123020172119,-0.018440602347254753
3167790968,0.6703904867172241,-0.018447792157530785,-0.7413414716720581,-0.02546929568052292
3208497508,-0.025471068918704987,0.6703777313232422,-0.018411511555314064,-0.7413533926010132
3208497852,-0.02546808123588562,0.6703544855117798,-0.018432600423693657,-0.7413759827613831
3167804355,0.6703562140464783,-0.018409064039587975,-0.741373598575592,-0.025496091693639755
3167776808,0.6703684329986572,-0.018408289179205894,-0.7413636445999146,-0.025444963946938515
1059822951,-0.01844150200486183,-0.7413614392280579,-0.025444395840168,0.6703698039054871
3167735057,0.6704074144363403,-0.01853804476559162,-0.7413280606269836,-0.025366807356476784
