
Time,unknown,unknown,unknown,unknown,unknown,unknown
0.0839998722076416
0.17499995231628418,151.489,-4.268,1.81,0.2254,-0.1054,0.4203,-0.715,-0.302,-9.715,-0.000476,0.000647
0.2390000820159912,151.487,-4.268,1.809,0.2251,-0.1116,0.4104,-0.713,-0.274,-9.694,0.000301,-0.002012
0.33500003814697266,151.489,-4.268,1.809,0.2266,-0.113,0.4205,-0.687,-0.291,-9.7,0.000228,0.000678
0.39100003242492676,151.487,-4.267,1.809,0.2279,-0.1116,0.4156,-0.69,-0.307,-9.728,0.001145,0.000652
0.4830000400543213,151.489,-4.267,1.809,0.228,-0.107,0.4155,-0.71,-0.297,-9.737,-0.001348,-0.000406
0.5750000476837158,151.486,-4.268,1.808,0.2279,-0.107,0.4105,-0.726,-0.298,-9.707,-1.1e-05,-0.000487
0.6349999904632568,151.488,-4.269,1.807,0.2279,-0.1116,0.4139,-0.708,-0.305,-9.719,-0.001546,-0.000382
0.7269999980926514,151.491,-4.269,1.807,0.2265,-0.1085,0.4121,-0.696,-0.305,-9.728,6.7e-05,0.000117
0.810999870300293,151.491,-4.268,1.808,0.2279,-0.1161,0.4223,-0.72,-0.314,-9.745,7.9e-05,0.001128
0.8710000514984131,151.491,-4.268,1.807,0.2251,-0.1131,0.4121,-0.708,-0.295,-9.739,0.000586,-0.000615
0.9579999446868896,151.49,-4.269,1.807,0.2292,-0.1146,0.4174,-0.698,-0.325,-9.681,0.000425,0.000558
1.053999900817871,151.487,-4.268,1.806,0.2253,-0.1085,0.4187,-0.707,-0.282,-9.737,-0.000332,0.00162
1.1180000305175781,151.487,-4.269,1.807,0.2266,-0.1085,0.4188,-0.727,-0.316,-9.713,-1.1e-05,0.000744
1.2100000381469727,151.487,-4.269,1.806,0.2278,-0.1161,0.4157,-0.72,-0.292,-9.707,0.000333,0.000384
1.2939999103546143,151.487,-4.269,1.808,0.2278,-0.1116,0.4122,-0.715,-0.294,-9.728,-0.000467,6e-06
1.3459999561309814,151.487,-4.269,1.807,0.2291,-0.1176,0.4174,-0.705,-0.285,-9.748,0.000297,-6.8e-05
1.441999912261963,151.486,-4.268,1.807,0.2238,-0.113,0.4171,-0.718,-0.312,-9.738,-0.000946,0.000306
1.5339999198913574,151.489,-4.268,1.806,0.2253,-0.1115,0.4238,-0.698,-0.264,-9.683,-0.000705,-0.000274
1.5940001010894775,151.488,-4.268,1.807,0.2281,-0.1054,0.4205,-0.742,-0.285,-9.697,0.000336,0.000318
1.6770000457763672,151.487,-4.268,1.806,0.2265,-0.113,0.4172,-0.725,-0.278,-9.749,-0.000429,0.000879
1.7649998664855957,151.485,-4.269,1.806,0.2267,-0.1069,0.4238,-0.733,-0.329,-9.711,-0.000771,-0.000509
1.8569998741149902,151.483,-4.269,1.806,0.2253,-0.1054,0.4187,-0.71,-0.311,-9.75,0.000259,-0.001106
1.9089999198913574,151.482,-4.268,1.807,0.2279,-0.113,0.4223,-0.716,-0.317,-9.724,-0.000245,-0.000202
2.009000062942505,151.483,-4.269,1.807,0.2266,-0.1085,0.4171,-0.717,-0.275,-9.706,-0.000688,0.000262
2.065000057220459,151.48,-4.269,1.806,0.2265,-0.1146,0.4189,-0.716,-0.282,-9.733,0.000589,0.000225
2.125,151.479,-4.269,1.805,0.2265,-0.11,0.4122,-0.744,-0.287,-9.712,-0.000285,0.000318
2.2170000076293945,151.478,-4.269,1.807,0.2267,-0.1054,0.4204,-0.702,-0.299,-9.729,0.00029,-0.000529
2.305000066757202,151.479,-4.269,1.806,0.2252,-0.11,0.4187,-0.725,-0.269,-9.713,0.000139,0.000566
2.3569998741149902,151.478,-4.27,1.806,0.2266,-0.11,0.4205,-0.726,-0.273,-9.712,-0.00095,-0.000584
2.447999954223633,151.476,-4.269,1.804,0.228,-0.1085,0.4205,-0.719,-0.284,-9.725,-0.000167,-0.000215
2.5439999103546143,151.473,-4.27,1.804,0.2293,-0.1115,0.424,-0.721,-0.305,-9.758,0.001212,-0.000331
2.6040000915527344,151.474,-4.27,1.806,0.2293,-0.1085,0.4156,-0.724,-0.298,-9.714,0.000921,-8e-05
