Time,quat 1,quat 2,quat 3,quat 4
0.14800000190734863,-0.059056200087070465,-0.017173921689391136,-0.998006284236908,-0.014170998707413673
0.2390000820159912,-0.01717485301196575,-0.9980068802833557,-0.0142285767942667,-0.059031892567873
0.2950000762939453,-0.01715434528887272,-0.9980084896087646,-0.01421321276575327,-0.059014514088630676
0.39100003242492676,-0.017171435058116913,-0.998008131980896,-0.014190069399774075,-0.059021368622779846
0.4509999752044678,-0.01717745140194893,-0.9980089068412781,-0.01416021678596735,-0.05901356786489487
0.5390000343322754,-0.9980067014694214,-0.014201258309185505,-0.0590457059442997,-0.017152341082692146
0.6349999904632568,-0.014373085461556911,-0.059073250740766525,-0.017153482884168625,-0.998002827167511
0.695000171661377,-0.0172056145966053,-0.9979999661445618,-0.014386397786438465,-0.059099435806274414
0.7790000438690186,-0.014414621517062187,-0.05913340300321579,-0.01724124699831009,-0.997996985912323
0.8710000514984131,-0.014503391459584236,-0.059162069112062454,-0.017253629863262177,-0.9979937076568604
0.9539999961853027,-0.017269916832447052,-0.9979906678199768,-0.01458651851862669,-0.05919017642736435
1.00600004196167,-0.01453041099011898,-0.059219103306531906,-0.01724814996123314,-0.9979901313781738
1.062000036239624,-0.9979908466339111,-0.014502519741654396,-0.059227749705314636,-0.017203431576490402
1.1540000438690186,-0.05924505740404129,-0.01712161675095558,-0.9979912042617798,-0.014505409635603428
1.246000051498413,-0.01704886183142662,-0.9979902505874634,-0.014585643075406551,-0.059260543435811996
1.3380000591278076,-0.01706499233841896,-0.9979910850524902,-0.014492269605398178,-0.05926543101668358
1.434000015258789,-0.059272877871990204,-0.01706828735768795,-0.9979907870292664,-0.014484398066997528
1.4900000095367432,-0.05931353196501732,-0.01704442873597145,-0.9979888200759888,-0.014477293938398361
1.5820000171661377,-0.05933478847146034,-0.017026104032993317,-0.9979866743087769,-0.014555547386407852
1.6779999732971191,-0.017074942588806152,-0.9979838132858276,-0.014554806053638458,-0.05937210097908974
1.7330000400543213,-0.014566120691597462,-0.05937649682164192,-0.01706305705010891,-0.9979836344718933
1.8289999961853027,-0.05941091105341911,-0.017062334343791008,-0.997981607913971,-0.014553297311067581
1.9130001068115234,-0.99798184633255,-0.014541756361722946,-0.05940229445695877,-0.017089780420064926
1.9690001010894775,-0.017099568620324135,-0.9979820251464844,-0.014519678428769112,-0.059401724487543106
2.0250000953674316,-0.9979826211929321,-0.014508940279483795,-0.05939290300011635,-0.017106855288147926
2.1130001544952393,-0.01708649843931198,-0.9979805946350098,-0.014556968584656715,-0.059420328587293625
2.2009999752044678,-0.9979792833328247,-0.014541639015078545,-0.059436630457639694,-0.0171157568693161
2.257000207901001,-0.017105212435126305,-0.9979785084724426,-0.01454866211861372,-0.059452760964632034
