Time,quat 1,quat 2,quat 3,quat 4
0.17600011825561523,-0.9980639219284058,-0.015745287761092186,0.05650988221168518,-0.020666059106588364
0.26800012588500977,0.05652264505624771,-0.02069941535592079,-0.9980632066726685,-0.015700841322541237
0.37199997901916504,-0.9980610013008118,-0.015636185184121132,0.05656503140926361,-0.02073557861149311
0.46399998664855957,-0.015648948028683662,0.05655716359615326,-0.020715106278657913,-0.9980617165565491
0.5199999809265137,-0.9980626106262207,-0.0156194306910038,0.056547682732343674,-0.020719826221466064
0.6159999370574951,-0.9980641007423401,-0.01564558781683445,0.05651753395795822,-0.020711224526166916
0.7000000476837158,-0.01574767753481865,0.05646507069468498,-0.020684659481048584,-0.9980661273002625
0.750999927520752,-0.9980669617652893,-0.015757901594042778,0.056445542722940445,-0.020682254806160927
0.8190000057220459,-0.0207111444324255,-0.9980657696723938,-0.015760572627186775,0.05645649880170822
0.9070000648498535,-0.020712805911898613,-0.9980665445327759,-0.01579519547522068,0.05643339082598686
0.9590001106262207,-0.9980678558349609,-0.015821518376469612,0.05640950798988342,-0.020691871643066406
1.0510001182556152,-0.9980660080909729,-0.015892324969172478,0.05641420930624008,-0.020715445280075073
1.1430001258850098,-0.015808580443263054,0.056416455656290054,-0.020685991272330284,-0.9980675578117371
1.2030000686645508,-0.9980663657188416,-0.01580778881907463,0.05643950030207634,-0.020687364041805267
1.2990000247955322,-0.020639071241021156,-0.9980677366256714,-0.015764784067869186,0.05644553527235985
1.3910000324249268,-0.02062680944800377,-0.9980676770210266,-0.01571757346391678,0.05646470561623573
1.439000129699707,0.05650017783045769,-0.020636938512325287,-0.9980660676956177,-0.015674516558647156
1.5220000743865967,-0.015646276995539665,0.056547053158283234,-0.020603401586413383,-0.9980645775794983
1.621999979019165,-0.020660987123847008,-0.9980642795562744,-0.01549797784537077,0.056573063135147095
1.7139999866485596,-0.020678237080574036,-0.9980632066726685,-0.015492892824113369,0.05658959969878197
1.7660000324249268,0.056584376841783524,-0.020680619403719902,-0.9980630874633789,-0.01551442313939333
1.8659999370574951,-0.9980618953704834,-0.015569813549518585,0.05657488852739334,-0.020713811740279198
1.9579999446868896,-0.02068510837852955,-0.9980614185333252,-0.015623277053236961,0.05658069625496864
2.049999952316284,-0.020660020411014557,-0.9980624318122864,-0.015627652406692505,0.05657114088535309
2.114000082015991,-0.015641991049051285,0.05653504282236099,-0.020678779110312462,-0.998063862323761
2.2100000381469727,0.05651240050792694,-0.020674249157309532,-0.9980631470680237,-0.015767045319080353
2.312999963760376,0.0565427802503109,-0.020693840458989143,-0.9980581402778625,-0.01596767269074917
2.3530001640319824,-0.9980595111846924,-0.015933232381939888,0.0565284825861454,-0.020684830844402313
2.4210000038146973,-0.020634818822145462,-0.9980624318122864,-0.0159358661621809,0.05649339035153389
2.505000114440918,-0.015904903411865234,0.056462060660123825,-0.020626390352845192,-0.9980648756027222
2.5970001220703125,-0.01588582806289196,0.05644417554140091,-0.020615989342331886,-0.9980665445327759
2.680999994277954,-0.015832580626010895,0.05643842741847038,-0.020610976964235306,-0.9980677366256714
2.7730000019073486,-0.9980679750442505,-0.015814989805221558,0.05642691254615784,-0.02064366638660431
2.8530001640319824,-0.9980692267417908,-0.015689583495259285,0.05643937736749649,-0.02064691111445427
2.9170000553131104,-0.020641090348362923,-0.9980709552764893,-0.015635646879673004,0.05642471835017204
3.008000135421753,-0.02067810483276844,-0.9980685114860535,-0.01571848802268505,0.056432828307151794
3.1080000400543213,0.05644015222787857,-0.020607342943549156,-0.9980697631835938,-0.01570853777229786
3.1679999828338623,-0.015771687030792236,0.056448210030794144,-0.020595327019691467,-0.9980684518814087
3.252000093460083,-0.9980675578117371,-0.01574363186955452,0.056487783789634705,-0.020552854984998703
3.3400001525878906,-0.020520243793725967,-0.9980656504631042,-0.015722662210464478,0.0565381683409214
3.4000000953674316,0.0565604642033577,-0.0205076914280653,-0.9980646967887878,-0.015717659145593643
3.496000051498413,-0.02045661024749279,-0.9980655908584595,-0.015686238184571266,0.056573208421468735
3.555999994277954,-0.020487917587161064,-0.9980644583702087,-0.015675922855734825,0.05658447742462158
