Time,yaw,pitch,roll,magx,magy,magz,accelx,accely,accelz,gyrox,gyroy,gyroz
0.13100004196166992,46.0,-0.812,0.031,-9.736,0.001561,0.000657
0.21900010108947754,35.11,-4.732,-0.174,0.1909,-0.182,0.4171,-0.821,0.003,-9.727,-0.000561,0.000449
0.315000057220459,35.113,-4.732,-0.174,0.1908,-0.1896,0.4184,-0.771,0.004,-9.727,0.000709,-0.000881
0.3710000514984131,35.112,-4.732,-0.175,0.1899,-0.1809,0.4122,-0.755,0.017,-9.7,0.000435,0.000315
0.47100019454956055,35.11,-4.733,-0.174,0.1909,-0.183,0.4171,-0.789,-0.03,-9.73,0.001733,0.000873
0.5310001373291016,35.106,-4.734,-0.174,0.193,-0.1776,0.4183,-0.828,-0.01,-9.723,-0.0003,-0.000274
0.6230001449584961,35.106,-4.734,-0.175,0.1879,-0.1852,0.4134,-0.78,0.078,-9.722,0.000476,0.000621
0.7190001010894775,35.107,-4.734,-0.175,0.191,-0.1819,0.423,-0.793,-0.004,-9.71,0.000919,-0.001149
0.7710001468658447,35.104,-4.735,-0.174,0.1919,-0.1809,0.4135,-0.779,-0.023,-9.726,-0.001855,0.000703
0.8660001754760742,35.105,-4.735,-0.176,0.1899,-0.182,0.4134,-0.777,0.024,-9.704,4e-05,0.000433
0.9620001316070557,35.105,-4.736,-0.176,0.1899,-0.182,0.4146,-0.759,0.02,-9.747,0.000521,-0.000404
1.0260000228881836,35.106,-4.736,-0.175,0.1899,-0.1787,0.4122,-0.774,0.0,-9.717,-0.000328,0.000259
1.1340000629425049,35.107,-4.736,-0.175,0.1908,-0.1874,0.4136,-0.774,0.013,-9.724,-0.000195,-0.000123
1.2220001220703125,35.107,-4.736,-0.175,0.1909,-0.1852,0.4183,-0.766,0.022,-9.718,0.000749,-0.001014
1.318000078201294,35.105,-4.735,-0.173,0.19,-0.1787,0.417,-0.774,-0.015,-9.725,-0.000803,0.000642
1.4020001888275146,35.108,-4.736,-0.173,0.1891,-0.1819,0.4217,-0.792,0.032,-9.703,-0.000207,-0.000644
1.4620001316070557,35.106,-4.736,-0.173,0.188,-0.1841,0.4158,-0.777,0.004,-9.711,0.000773,0.002043
1.5530002117156982,35.108,-4.735,-0.172,0.1908,-0.1874,0.4148,-0.743,0.012,-9.737,-0.001143,-0.002859
