Time,yaw,pitch,roll,magx,magy,magz,accelx,accely,accelz,gyrox,gyroy,gyroz
3.4099998474121094,50.227,-0.299,-71.017,0.1537,-0.4789,-0.0103,0.029,10.621,-2.883,-0.047913,0.06573,-0.010878
3.501999855041504,49.861,-0.354,-70.204,0.1586,-0.4853,-0.0005,-0.005,10.465,-2.993,0.385176,0.077335,-0.054556
3.566999912261963,49.396,-0.557,-67.334,0.156,-0.4787,0.0147,-0.174,10.583,-3.251,0.92974,0.096675,-0.125841
3.6569998264312744,48.667,-0.993,-62.38,0.1604,-0.4785,0.0551,-0.21,9.398,-3.983,1.302747,0.126058,-0.197157
3.748999834060669,47.475,-1.587,-54.343,0.1643,-0.462,0.1046,0.023,8.004,-5.213,1.435366,0.101254,-0.195989
3.8989999294281006,45.786,-2.675,-41.264,0.1644,-0.4256,0.1974,-0.443,6.269,-6.486,1.71213,-0.003788,-0.231602
4.062000036239624,43.18,-3.321,-28.523,0.1637,-0.3746,0.2731,-0.617,4.175,-8.423,0.990709,0.127495,-0.315671
4.2170000076293945,39.431,-3.557,-19.459,0.1702,-0.319,0.3233,-0.166,2.272,-9.428,1.129949,0.075503,-0.316474
4.333999872207642,39.525,-3.675,-16.159,0.1729,-0.293,0.3419,-1.003,0.951,-9.394,-0.249495,-0.100919,0.302899
4.418999910354614,40.453,-3.591,-17.861,0.1696,-0.305,0.3266,-1.095,3.944,-9.212,-0.348437,0.031316,-0.039831
4.513000011444092,38.25,-3.647,-16.692,0.1756,-0.2974,0.3338,-0.779,4.012,-9.056,0.76231,0.103527,-0.510436
4.608999967575073,37.293,-3.943,-9.695,0.1779,-0.2476,0.3602,-0.136,1.212,-9.56,1.245283,-0.087618,0.14431
4.704999923706055,37.854,-4.192,-5.897,0.1795,-0.2238,0.3764,0.737,-7.705,-9.771,0.30155,-0.223449,-0.025791
4.781999826431274,37.158,-4.238,-6.083,0.1807,-0.2162,0.3787,-2.173,-5.216,-3.198,-0.021501,-0.084724,-0.206343
4.869999885559082,37.152,-4.166,-6.132,0.1805,-0.2227,0.3741,-0.634,1.168,-9.67,0.004159,0.016026,0.003605
4.9679999351501465,37.077,-3.997,-6.049,0.1795,-0.2185,0.3681,-0.947,1.327,-9.975,0.03248,0.154453,0.029329
5.102999925613403,37.434,-3.547,-2.325,0.1754,-0.1967,0.384,-0.422,2.78,-10.554,1.291014,-0.29378,-0.573658
5.261999845504761,33.401,-3.933,14.003,0.1803,-0.0734,0.4169,-0.255,-1.245,-8.321,1.170079,-0.014021,-0.385329
5.417999982833862,31.665,-3.547,23.156,0.1839,-0.0146,0.4148,-1.32,-4.85,-7.879,1.001518,0.070496,0.133479
5.577999830245972,32.2,-3.218,29.777,0.1773,0.0396,0.4159,-0.47,-4.754,-8.698,0.679297,0.00502,-0.061722
5.73799991607666,31.773,-2.888,37.323,0.1789,0.086,0.3986,-0.511,-5.505,-7.656,0.875967,-0.012295,-0.071453
5.807999849319458,31.514,-2.71,41.143,0.1782,0.1261,0.3906,-0.276,-5.853,-7.542,0.907317,0.002408,-0.077414
5.8999998569488525,31.247,-2.456,45.488,0.1776,0.1521,0.3807,-0.169,-6.558,-6.939,1.024428,0.004239,-0.09519
6.011999845504761,30.152,-1.947,53.117,0.1734,0.204,0.3464,-0.155,-8.025,-5.446,1.062947,-0.123798,-0.188618
6.10699987411499,29.416,-1.656,57.321,0.1774,0.2277,0.3295,-0.188,-8.959,-4.428,0.861087,-0.11307,-0.138264
6.20199990272522,28.452,-1.387,61.075,0.1796,0.26,0.3174,-0.29,-9.1,-4.221,0.461048,-0.119761,-0.106649
6.297999858856201,27.547,-1.233,63.364,0.1806,0.2708,0.3054,-0.015,-8.797,-4.363,0.361299,-0.168608,-0.119986
6.391000032424927,26.207,-1.098,65.03,0.1816,0.2816,0.2945,-0.167,-9.702,-3.509,0.157328,-0.182662,-0.10016
6.491999864578247,24.617,-1.111,64.736,0.1872,0.2771,0.2889,0.108,-10.007,-3.367,-0.303108,-0.350191,-0.149841
6.585000038146973,21.494,-1.447,61.925,0.1987,0.2629,0.3017,-0.296,-8.77,-4.315,-0.615216,-0.67108,-0.239392
6.682999849319458,18.942,-1.855,59.164,0.2045,0.2575,0.3104,-0.331,-8.82,-4.211,-0.718464,-0.409312,-0.143994
6.7779998779296875,19.13,-1.959,54.959,0.2052,0.2272,0.3323,-0.318,-8.238,-4.063,-0.767801,0.397845,0.093838
6.8459999561309814,21.673,-1.896,51.269,0.1993,0.2078,0.3478,-1.653,-6.564,-5.302,-0.906933,0.511724,0.381212
6.953999996185303,23.654,-2.211,45.479,0.192,0.1591,0.3768,-0.667,-6.947,-6.691,-0.736057,0.004552,0.039258
7.054999828338623,24.01,-2.678,39.731,0.1945,0.1266,0.3941,-0.484,-7.286,-6.307,-1.192495,-0.007076,0.148527
7.1540000438690186,24.885,-3.369,32.942,0.1984,0.0624,0.4093,-0.384,-6.324,-6.094,-1.823329,0.021078,0.350696
7.210999965667725,26.178,-3.476,28.222,0.1949,0.033,0.4109,-0.772,-4.888,-7.455,-1.679086,0.283672,0.461069
7.302000045776367,27.879,-3.566,19.873,0.1889,-0.0323,0.4164,-0.894,-2.118,-9.729,-1.116198,-0.096756,-0.092567
7.392999887466431,27.625,-3.747,13.861,0.1917,-0.0842,0.4213,-0.883,-2.706,-8.598,-1.114376,0.055196,0.105147
7.503000020980835,29.655,-2.689,6.694,0.1808,-0.1387,0.4133,-0.55,-0.217,-9.836,-1.225498,0.311077,0.379341
7.563999891281128,30.549,-1.973,2.369,0.1715,-0.1649,0.4061,-0.323,1.084,-10.44,-0.589826,0.094597,0.041484
7.651000022888184,30.978,-1.404,1.589,0.1674,-0.1736,0.4049,-0.176,1.026,-10.088,0.019006,0.086948,-0.035184
7.728999853134155,30.966,-0.94,1.278,0.1653,-0.1823,0.4037,-1.122,-0.592,-9.351,-0.177098,0.2475,0.043602
7.817999839782715,31.179,1.003,-0.02,0.1516,-0.1876,0.4055,-0.414,-0.427,-9.261,-0.305144,0.438345,0.040643
7.909999847412109,30.994,3.694,0.305,0.131,-0.19,0.4104,-0.691,-0.083,-8.659,0.022061,0.552242,-0.124721
8.026000022888184,30.199,7.52,0.314,0.1049,-0.1842,0.4113,0.573,-0.222,-9.426,0.012786,0.816234,-0.104787
8.089999914169312,30.137,11.533,0.345,0.074,-0.1827,0.4133,1.685,0.007,-9.379,0.008779,1.009377,0.004632
8.17799997329712,30.145,15.803,0.386,0.0439,-0.1813,0.4141,2.931,-0.096,-9.119,0.008423,0.96897,-0.009716
8.282999992370605,30.163,22.187,0.461,-0.0044,-0.1843,0.4127,3.397,-0.156,-8.843,0.005969,0.823463,-0.004196
8.361000061035156,30.191,25.777,0.502,-0.0328,-0.1862,0.4053,4.264,0.017,-8.827,0.009734,0.836433,-0.003723
8.457000017166138,30.223,29.343,0.558,-0.061,-0.1827,0.4002,5.051,-0.092,-8.346,0.009069,0.800192,-0.000631
8.553999900817871,30.279,33.605,0.609,-0.0913,-0.1824,0.3843,5.606,-0.118,-7.929,-0.008555,0.716767,0.003003
8.700000047683716,30.338,38.395,0.726,-0.1284,-0.1777,0.3715,6.746,-0.185,-7.572,0.020169,0.331004,-0.020611
8.853999853134155,30.375,39.343,0.857,-0.1353,-0.181,0.3677,6.832,-0.138,-7.506,0.000916,-0.084144,0.007338
9.019000053405762,30.34,35.748,0.773,-0.1108,-0.1822,0.3797,6.829,-0.169,-7.712,-0.005615,-0.707831,0.011504
9.174000024795532,32.704,26.851,0.586,-0.0474,-0.185,0.4021,4.502,-0.58,-8.687,-0.527279,-1.255555,0.677836
9.246999979019165,36.088,21.34,0.213,-0.0173,-0.193,0.4074,3.54,1.387,-8.903,-0.210117,-1.311869,0.535686
9.340999841690063,35.791,14.041,0.204,0.0363,-0.1924,0.4161,2.114,-0.806,-8.76,0.009567,-1.03488,-0.078272
9.450000047683716,36.628,9.691,0.164,0.0711,-0.1972,0.4096,0.508,0.3,-9.618,-0.039473,-0.617897,0.191764
9.562999963760376,36.838,5.14,0.161,0.1001,-0.203,0.4088,0.907,0.019,-9.443,0.123445,-0.926558,-0.295678
9.65999984741211,35.649,-0.543,0.007,0.1458,-0.1969,0.3994,0.376,-0.628,-9.794,-0.098866,-0.876865,-0.024172
9.750999927520752,35.757,-3.762,-0.111,0.1711,-0.1983,0.3947,-0.896,-0.504,-9.582,-0.046809,-0.631437,0.051361
9.896999835968018,35.862,-4.38,0.147,0.176,-0.1984,0.3974,-1.072,-0.257,-9.62,0.008128,0.013884,-0.00838
9.967000007629395,35.857,-4.372,0.129,0.1779,-0.1984,0.3987,-1.036,-0.094,-9.686,0.000641,-0.012285,0.008143
10.059000015258789,35.87,-4.475,0.141,0.1759,-0.1995,0.3962,-0.604,0.053,-9.791,0.012309,-0.038351,0.015422
10.125,35.907,-4.794,0.139,0.177,-0.1984,0.3998,0.463,-0.081,-10.321,-0.004854,-0.182071,0.007366
10.215999841690063,35.904,-8.426,0.167,0.204,-0.2009,0.3881,0.048,0.02,-10.178,-0.000154,-0.952021,0.004262
10.304999828338623,35.91,-13.436,0.138,0.2389,-0.1992,0.3742,-1.439,-0.16,-9.344,-0.020624,-1.292111,0.007938
10.366999864578247,35.901,-19.539,-0.031,0.2755,-0.2027,0.3557,-3.374,0.269,-8.577,-0.163758,-1.527339,-0.007417
10.453999996185303,35.978,-25.616,-0.299,0.3151,-0.2011,0.3326,-4.013,0.183,-8.318,0.006227,-1.342746,0.027257
10.539999961853027,36.09,-32.729,-0.376,0.3505,-0.2039,0.2973,-5.607,0.486,-7.819,-0.023317,-1.126119,-0.049889
10.605000019073486,36.051,-35.684,-0.26,0.3669,-0.2031,0.2838,-6.408,-0.07,-7.332,0.051881,-0.941064,-0.007792
10.69700002670288,36.265,-40.308,-0.239,0.3889,-0.2073,0.2534,-6.984,-0.284,-6.934,-0.046511,-0.714428,-0.004496
10.799000024795532,35.273,-44.126,-0.285,0.4071,-0.2087,0.2412,-6.812,0.182,-6.985,-0.16709,-0.625847,-0.162312
10.914999961853027,34.208,-47.823,-0.3,0.4243,-0.2047,0.2158,-7.775,0.115,-6.308,-0.049266,-0.388335,-0.045844
11.014999866485596,34.183,-49.117,-0.283,0.431,-0.2015,0.2089,-8.068,0.088,-6.069,0.023669,-0.078132,0.027667
11.085999965667725,34.49,-48.872,-0.249,0.4271,-0.2047,0.2112,-8.013,-0.15,-6.026,0.066467,0.172281,0.056291
11.184000015258789,34.827,-47.652,-0.241,0.4223,-0.2036,0.2145,-7.785,0.042,-6.211,0.058166,0.381778,0.056073
11.340999841690063,35.725,-42.133,-0.655,0.3965,-0.2074,0.2454,-6.73,-0.022,-6.92,0.017274,0.632529,0.053559
11.408999919891357,35.97,-39.207,-0.722,0.3841,-0.2093,0.2615,-6.39,0.072,-7.374,-0.048075,0.738659,0.059679
11.508999824523926,36.551,-34.556,-1.123,0.3602,-0.2089,0.2854,-5.673,0.14,-7.608,-0.004789,0.897064,0.150467
11.656999826431274,38.457,-27.85,-1.461,0.3161,-0.2082,0.3189,-4.412,0.001,-8.437,0.182923,0.939368,0.355183
11.76799988746643,41.242,-21.392,-1.415,0.274,-0.2031,0.3489,-3.296,0.353,-9.141,0.141552,0.812976,0.334861
11.86899995803833,42.189,-17.125,-1.295,0.2421,-0.2075,0.3637,-2.632,0.1,-9.283,0.001372,0.669733,0.018037
11.92799997329712,42.192,-15.327,-1.291,0.2312,-0.2194,0.3597,-2.278,0.224,-9.461,0.000559,0.591538,0.013914
12.01199984550476,42.202,-12.246,-1.282,0.2074,-0.2124,0.3775,-1.801,0.199,-9.56,0.001389,0.493219,0.011854
12.105000019073486,42.196,-10.3,-1.082,0.1986,-0.2178,0.3807,-1.498,0.483,-9.137,0.312121,0.355501,-0.002609
12.20199990272522,42.203,-7.922,-0.735,0.1805,-0.2099,0.388,-1.535,0.196,-9.457,-0.041473,0.439342,0.004316
12.292999982833862,42.218,-5.03,-0.725,0.1601,-0.2129,0.3882,-0.71,0.152,-9.81,0.005659,0.559344,0.014354
12.358999967575073,42.243,-4.615,-0.432,0.1592,-0.2107,0.394,-0.16,0.391,-10.064,0.006726,0.097179,-0.026255
12.444999933242798,42.244,-4.616,-0.433,0.1593,-0.2063,0.3952,-0.818,0.185,-9.651,-0.006007,-0.010796,0.008726
12.536999940872192,42.244,-4.585,-0.419,0.1592,-0.2128,0.3965,-0.738,-0.053,-9.72,0.005045,0.018806,0.00036
12.60099983215332,42.243,-4.572,-0.416,0.1593,-0.2096,0.3952,-0.858,0.162,-9.68,0.000887,0.004508,0.000401
12.690000057220459,42.241,-4.556,-0.412,0.1583,-0.2107,0.3952,-0.736,0.104,-9.715,0.000629,0.00539,0.000385
12.809000015258789,42.239,-4.546,-0.407,0.1564,-0.2052,0.3914,-0.663,-0.021,-9.742,0.00206,0.001214,-0.001241
12.911999940872192,42.238,-4.539,-0.407,0.1573,-0.2096,0.3939,-0.744,0.092,-9.729,0.000444,-0.00161,-0.000452
13.010999917984009,42.236,-4.532,-0.403,0.1556,-0.1997,0.3949,-0.713,0.09,-9.774,0.002751,0.00054,-0.000902
