Time,yaw,pitch,roll,magx,magy,magz,accelx,accely,accelz,gyrox,gyroy,gyroz
4.979000091552734,41.992,-4.485,-0.394,0.1564,-0.2097,0.3965,-0.765,0.067,-9.726,4.1e-05,0.000745,0.00038
5.101999998092651,41.992,-4.488,-0.394,0.1555,-0.2054,0.3916,-0.783,0.061,-9.725,0.000342,0.00084,0.000646
5.218000173568726,41.988,-4.488,-0.392,0.1564,-0.2109,0.3941,-0.724,0.085,-9.74,-0.001394,0.000365,0.000148
5.315000057220459,41.984,-4.488,-0.394,0.1563,-0.213,0.3942,-0.773,0.122,-9.715,-0.000927,0.000207,0.001384
5.433000087738037,41.983,-4.487,-0.393,0.1546,-0.2065,0.3975,-0.839,0.063,-9.764,-0.000755,0.000261,-0.000146
5.509999990463257,41.979,-4.487,-0.392,0.1573,-0.2109,0.393,-0.718,0.051,-9.76,0.000694,-0.000772,-0.001111
5.603000164031982,41.975,-4.49,-0.392,0.1583,-0.2087,0.3942,-0.749,0.029,-9.738,-0.000826,0.000887,-0.000782
5.7200000286102295,41.971,-4.489,-0.394,0.1564,-0.2065,0.3917,-0.739,0.091,-9.699,0.000782,-0.000994,0.00078
5.828000068664551,41.973,-4.489,-0.392,0.1564,-0.2087,0.3929,-0.735,0.032,-9.762,-0.000889,-0.001797,-0.000325
5.938000202178955,41.975,-4.489,-0.393,0.1564,-0.2119,0.3977,-0.844,0.119,-9.756,-0.001168,-0.000183,0.00016
6.084000110626221,41.981,-4.488,-0.392,0.1564,-0.2076,0.3917,-0.81,0.129,-9.74,-0.000486,-0.001611,0.001155
6.218000173568726,41.98,-4.487,-0.388,0.1564,-0.213,0.4013,-0.772,0.004,-9.757,0.000578,0.000306,-0.000354
6.331000089645386,41.986,-4.486,-0.391,0.1583,-0.2087,0.3942,-0.706,0.08,-9.723,-0.001019,0.000303,0.001296
6.488000154495239,41.99,-4.486,-0.389,0.1584,-0.2076,0.3954,-0.772,0.078,-9.72,-0.000123,-0.000201,0.000327
6.593000173568726,41.99,-4.486,-0.389,0.1593,-0.2087,0.3954,-0.806,0.068,-9.762,0.001236,0.000415,-0.000312
6.68500018119812,41.996,-4.483,-0.387,0.1556,-0.2043,0.3976,-0.803,0.048,-9.727,-0.001111,-0.000141,0.00025
6.800000190734863,42.0,-4.483,-0.387,0.1593,-0.2098,0.3979,-0.802,0.069,-9.711,0.000548,0.000354,5.1e-05
6.9150002002716064,42.002,-4.481,-0.388,0.1574,-0.2065,0.3953,-0.665,0.063,-9.769,-0.000598,-0.000763,-4.4e-05
7.0340001583099365,42.0,-4.482,-0.389,0.1574,-0.2108,0.399,-0.703,-0.017,-9.714,-0.000613,-0.000178,-0.000734
7.113000154495239,41.998,-4.482,-0.389,0.1564,-0.2098,0.3917,-0.774,0.019,-9.746,0.000683,-0.000256,0.001235
7.211000204086304,41.994,-4.483,-0.388,0.1563,-0.2109,0.3918,-0.826,0.053,-9.742,-0.002401,-0.000726,0.000245
7.325000047683716,41.99,-4.483,-0.389,0.1565,-0.2054,0.3964,-0.839,0.145,-9.707,-0.000311,0.002632,4.6e-05
7.434000015258789,41.988,-4.482,-0.387,0.1564,-0.213,0.3978,-0.752,0.025,-9.75,-0.001724,-0.002429,0.000145
7.601000070571899,41.988,-4.481,-0.387,0.1555,-0.2075,0.4,-0.707,0.017,-9.742,0.001108,0.000789,0.000536
7.718000173568726,41.989,-4.481,-0.39,0.1573,-0.2119,0.3966,-0.768,0.067,-9.719,-9.3e-05,-8.9e-05,5.9e-05
7.825000047683716,41.991,-4.481,-0.391,0.1573,-0.2087,0.3906,-0.794,0.067,-9.734,-2e-05,-1.6e-05,-0.001151
7.9150002002716064,41.994,-4.481,-0.392,0.1564,-0.2098,0.3929,-0.815,0.089,-9.733,-0.000424,0.000942,0.000727
7.992000102996826,41.991,-4.481,-0.391,0.1593,-0.2109,0.3967,-0.784,0.071,-9.711,0.000559,-0.00153,-0.000204
8.082000017166138,41.988,-4.481,-0.392,0.1564,-0.2098,0.3953,-0.751,0.081,-9.712,-0.000447,0.000284,0.000186
8.163000106811523,41.989,-4.481,-0.393,0.1564,-0.2076,0.3941,-0.732,0.076,-9.776,0.000916,-0.001434,0.000674
8.321000099182129,41.993,-4.481,-0.392,0.1573,-0.2098,0.3906,-0.744,0.065,-9.748,0.00067,0.00161,0.000301
8.484000205993652,41.992,-4.485,-0.392,0.1585,-0.2065,0.4001,-0.811,0.077,-9.759,-0.000482,0.00138,0.000345
8.61300015449524,41.993,-4.483,-0.391,0.1583,-0.2098,0.3918,-0.764,0.081,-9.731,-0.000304,0.000598,-0.000167
8.728000164031982,41.992,-4.485,-0.392,0.1583,-0.2098,0.3918,-0.752,0.072,-9.731,-0.001808,-0.001405,0.001388
8.832000017166138,41.99,-4.483,-0.392,0.1574,-0.2109,0.3966,-0.717,0.035,-9.651,-0.000211,0.001648,0.000595
8.940000057220459,41.994,-4.482,-0.39,0.1584,-0.2076,0.3954,-0.763,0.057,-9.777,-0.000909,-0.001432,-0.000535
9.04200005531311,41.991,-4.482,-0.39,0.1565,-0.2065,0.3976,-0.794,0.075,-9.633,-0.001237,-0.001459,-6.6e-05
9.16700005531311,41.992,-4.482,-0.389,0.1554,-0.2087,0.3929,-0.787,0.081,-9.743,-0.000189,0.001062,0.000536
9.271000146865845,41.991,-4.482,-0.39,0.1564,-0.2076,0.3917,-0.779,0.075,-9.766,0.000548,-0.000163,-0.000825
9.371999979019165,41.993,-4.482,-0.389,0.1564,-0.2044,0.3893,-0.697,0.039,-9.752,-0.000196,0.000397,0.000277
9.521000146865845,41.993,-4.482,-0.39,0.1554,-0.2108,0.3953,-0.763,0.077,-9.726,0.001731,0.000716,-0.000258
9.650000095367432,41.999,-4.481,-0.388,0.1564,-0.2098,0.3917,-0.784,0.086,-9.76,0.001212,-0.001302,4.8e-05
9.782999992370605,41.999,-4.482,-0.388,0.1574,-0.2076,0.3929,-0.8,0.052,-9.692,-9.7e-05,0.001207,0.000986
9.916000127792358,41.999,-4.478,-0.389,0.1534,-0.2098,0.3916,-0.712,0.027,-9.748,0.001936,-0.001074,-5e-05
10.032000064849854,42.003,-4.478,-0.389,0.1574,-0.2119,0.399,-0.755,0.093,-9.705,0.000311,-4e-05,3.9e-05
10.144999980926514,42.006,-4.478,-0.389,0.1592,-0.212,0.3931,-0.771,0.053,-9.736,0.000889,0.001186,0.000938
10.25,42.007,-4.477,-0.39,0.1584,-0.2087,0.3966,-0.758,0.027,-9.722,-0.00071,0.000728,0.00087
10.403000116348267,42.008,-4.479,-0.391,0.1573,-0.2098,0.3894,-0.76,0.141,-9.785,0.000746,-0.001195,0.000532
10.519000053405762,42.008,-4.481,-0.39,0.1565,-0.2086,0.3989,-0.762,0.03,-9.691,0.000356,0.000637,0.00095
10.620000123977661,42.009,-4.481,-0.39,0.1544,-0.2108,0.3928,-0.737,0.065,-9.727,-0.000957,0.000826,-0.001005
10.726999998092651,42.007,-4.48,-0.39,0.1593,-0.2087,0.3907,-0.754,0.058,-9.743,0.00086,0.000866,0.000558
10.838000059127808,42.008,-4.48,-0.388,0.1564,-0.213,0.3977,-0.723,0.08,-9.729,0.000598,-0.000811,0.000569
11.00600004196167,42.011,-4.483,-0.388,0.1583,-0.213,0.3967,-0.837,0.062,-9.75,-0.000926,0.000406,0.000288
11.121999979019165,42.009,-4.484,-0.39,0.1583,-0.2098,0.3954,-0.806,0.098,-9.73,-0.000335,-0.000687,0.000213
11.225000143051147,42.008,-4.483,-0.389,0.1575,-0.2043,0.3941,-0.684,-0.036,-9.642,-0.001018,-0.000367,0.000943
11.342000007629395,42.008,-4.482,-0.389,0.1556,-0.2064,0.4024,-0.702,0.025,-9.759,-0.000352,-0.000736,0.000692
11.442000150680542,42.01,-4.483,-0.391,0.1563,-0.2109,0.3929,-0.777,0.14,-9.702,-0.001087,0.002208,0.000244
11.546000003814697,42.014,-4.484,-0.391,0.1564,-0.2098,0.3929,-0.776,0.079,-9.781,-0.000388,0.000486,-0.000327
11.647000074386597,42.013,-4.485,-0.391,0.1584,-0.2065,0.3977,-0.777,0.038,-9.758,-0.001281,5.7e-05,-7.6e-05
11.805999994277954,42.008,-4.487,-0.391,0.1565,-0.2076,0.3965,-0.744,0.05,-9.745,-0.000554,0.000259,-0.000656
11.930999994277954,42.009,-4.486,-0.39,0.1556,-0.201,0.3975,-0.701,0.112,-9.743,-5.2e-05,-0.000703,3.7e-05
12.040000200271606,42.01,-4.488,-0.389,0.1554,-0.2097,0.3953,-0.768,0.041,-9.745,-8.7e-05,-0.001781,0.000115
12.218000173568726,42.007,-4.486,-0.389,0.1583,-0.213,0.3967,-0.804,0.074,-9.725,0.001295,-0.000476,0.000602
12.336000204086304,42.01,-4.486,-0.388,0.1585,-0.2032,0.3977,-0.79,0.046,-9.766,-0.000496,0.000699,-0.000236
12.442000150680542,42.009,-4.484,-0.387,0.1602,-0.2174,0.3968,-0.699,0.035,-9.75,0.000126,-0.000188,-0.000919
12.545000076293945,42.01,-4.485,-0.387,0.1564,-0.2109,0.3941,-0.734,0.048,-9.762,0.001243,0.00036,-0.000757
12.644000053405762,42.011,-4.485,-0.387,0.1573,-0.213,0.3978,-0.783,0.064,-9.747,3.6e-05,0.000461,-0.000554
12.752000093460083,42.015,-4.486,-0.385,0.1574,-0.2119,0.3978,-0.826,0.056,-9.749,0.000564,0.000585,0.000912
12.855000019073486,42.013,-4.485,-0.387,0.1563,-0.2141,0.393,-0.774,0.084,-9.701,-0.001365,-0.000952,0.000414
12.967000007629395,42.006,-4.482,-0.388,0.1584,-0.2109,0.3978,-0.754,0.027,-9.702,-0.000608,9.9e-05,-0.00112
13.08400011062622,42.001,-4.483,-0.387,0.1583,-0.212,0.3966,-0.732,0.042,-9.727,-0.001004,0.000576,0.000748
13.152000188827515,42.004,-4.482,-0.386,0.1563,-0.212,0.393,-0.692,0.058,-9.724,0.000955,0.00052,0.000428
13.242000102996826,42.007,-4.481,-0.387,0.1584,-0.2087,0.3954,-0.735,0.086,-9.776,6.4e-05,0.002153,-2.3e-05
13.309000015258789,42.007,-4.481,-0.387,0.1573,-0.212,0.3942,-0.781,0.071,-9.751,0.000772,0.001066,0.001143
13.402000188827515,42.01,-4.482,-0.388,0.1554,-0.2087,0.3941,-0.817,0.072,-9.749,8.4e-05,0.000504,0.0008
13.472000122070312,42.012,-4.483,-0.39,0.1573,-0.2109,0.3906,-0.829,0.052,-9.745,0.000578,0.000173,0.000571
13.565999984741211,42.011,-4.482,-0.391,0.1572,-0.2152,0.3931,-0.769,0.029,-9.714,-0.002319,-5.3e-05,-4.4e-05
13.733000040054321,42.01,-4.482,-0.392,0.1554,-0.2119,0.3965,-0.751,0.038,-9.731,-0.000401,-0.000217,0.000433
13.855000019073486,42.016,-4.481,-0.391,0.1565,-0.2087,0.3977,-0.766,0.094,-9.737,-0.00016,-0.000149,0.00042
13.948000192642212,42.017,-4.477,-0.391,0.1603,-0.2065,0.3943,-0.803,0.064,-9.751,-0.000717,0.000147,0.000202
14.049000024795532,42.011,-4.477,-0.391,0.1574,-0.2098,0.3966,-0.814,0.073,-9.731,0.000455,-0.00024,0.000177
14.111999988555908,42.012,-4.477,-0.391,0.1565,-0.2043,0.3916,-0.765,0.087,-9.744,-0.000599,-5.7e-05,-0.000107
14.205000162124634,42.014,-4.478,-0.389,0.1574,-0.2098,0.3966,-0.73,0.049,-9.725,-0.000742,-0.001429,0.000581
14.273000001907349,42.014,-4.477,-0.389,0.1572,-0.2152,0.3919,-0.719,0.055,-9.707,0.000838,-0.000653,0.000133
14.375,42.014,-4.477,-0.389,0.1563,-0.2119,0.3941,-0.706,0.014,-9.777,-0.000701,0.000432,-0.001045
14.496000051498413,42.011,-4.48,-0.393,0.1584,-0.2098,0.3978,-0.865,0.214,-9.699,0.00338,-0.002795,-0.000399
14.610000133514404,42.01,-4.477,-0.391,0.1574,-0.2108,0.3966,-0.798,-0.026,-9.729,-0.004097,0.000113,0.000437
14.725000143051147,42.01,-4.478,-0.394,0.1563,-0.2076,0.3881,-0.815,0.163,-9.695,-0.002529,0.000319,-0.000237
14.924000024795532,42.007,-4.478,-0.39,0.1574,-0.2087,0.3977,-0.669,-0.056,-9.724,-0.001007,-0.00037,-0.000393
15.050000190734863,42.002,-4.478,-0.394,0.1554,-0.2108,0.3965,-0.755,0.125,-9.687,0.001203,0.001745,-0.000216
15.163000106811523,41.999,-4.479,-0.39,0.1574,-0.2098,0.3966,-0.823,0.093,-9.743,-0.000831,-0.00095,0.000931
15.234000205993652,41.998,-4.48,-0.389,0.1574,-0.2098,0.3977,-0.852,0.039,-9.777,-0.001619,0.000762,-3.6e-05
15.327000141143799,41.998,-4.482,-0.388,0.1564,-0.2098,0.3953,-0.793,0.05,-9.718,-0.00049,-0.000937,6.5e-05
15.392000198364258,42.001,-4.482,-0.388,0.1564,-0.213,0.3978,-0.73,0.009,-9.702,-0.001211,0.000591,-0.001633
15.481000185012817,41.996,-4.481,-0.388,0.1564,-0.2119,0.3977,-0.713,0.081,-9.708,-0.000788,4.5e-05,-0.000404
15.578999996185303,41.994,-4.479,-0.387,0.1574,-0.2098,0.3954,-0.714,0.081,-9.731,-0.000282,0.002097,-0.001299
15.694000005722046,41.988,-4.477,-0.388,0.1574,-0.2043,0.3929,-0.75,0.035,-9.742,0.000394,0.000333,-0.000307
15.880000114440918,41.997,-4.478,-0.389,0.1564,-0.2076,0.3953,-0.807,0.074,-9.742,0.00063,-0.001624,-0.000316
16.008000135421753,41.991,-4.478,-0.389,0.1573,-0.2087,0.3918,-0.736,0.045,-9.75,-0.001789,6.8e-05,-0.000269
16.134000062942505,41.993,-4.48,-0.385,0.1573,-0.213,0.3942,-0.72,0.002,-9.721,-3.6e-05,0.000354,-0.000822
16.243000030517578,41.999,-4.477,-0.387,0.1583,-0.213,0.3979,-0.673,0.064,-9.772,0.00018,-0.001223,-0.000605
16.371999979019165,42.006,-4.472,-0.389,0.1564,-0.2087,0.3929,-0.832,0.056,-9.772,0.000387,0.000702,-0.000798
16.527000188827515,42.006,-4.471,-0.39,0.1556,-0.2043,0.3999,-0.768,0.082,-9.755,0.000828,-0.000185,-0.000373
16.644999980926514,42.005,-4.469,-0.389,0.1573,-0.2119,0.3954,-0.789,0.045,-9.732,-0.000703,0.000142,0.000865
16.74500012397766,42.006,-4.467,-0.389,0.1555,-0.2086,0.3976,-0.78,-0.05,-9.71,-0.000612,4.6e-05,-0.000286
16.8270001411438,42.006,-4.464,-0.391,0.1584,-0.2076,0.3978,-0.758,0.038,-9.795,0.00252,-0.001415,-0.000508
16.915000200271606,41.999,-4.464,-0.39,0.1584,-0.2065,0.3942,-0.798,0.044,-9.681,-4.8e-05,-0.002105,0.000839
16.986000061035156,41.996,-4.461,-0.39,0.1575,-0.2032,0.3964,-0.768,0.071,-9.75,0.000655,-0.001064,0.000649
17.078999996185303,41.995,-4.461,-0.389,0.1603,-0.212,0.3979,-0.815,0.096,-9.724,0.000867,-0.001541,0.000911
17.17900013923645,41.989,-4.464,-0.389,0.1574,-0.2108,0.3966,-0.814,0.05,-9.748,0.002275,0.00039,-0.000994
17.2810001373291,41.987,-4.464,-0.388,0.1584,-0.2076,0.3966,-0.72,-0.021,-9.691,-0.000631,-0.000917,-0.000223
17.407999992370605,41.974,-4.45,-0.388,0.1565,-0.2075,0.3989,-0.595,-0.151,-9.662,0.00614,-0.003127,-0.005384
17.567000150680542,41.97,-4.459,-0.396,0.1585,-0.2054,0.3989,-0.57,0.297,-9.895,0.003723,-0.001787,-0.003988
17.71500015258789,41.855,-4.447,-0.463,0.1613,-0.2076,0.3979,-0.883,-0.106,-9.908,-0.036455,0.020049,-0.099571
17.883000135421753,39.032,-4.49,-0.778,0.1662,-0.2012,0.3921,-0.7,-0.571,-9.851,-0.154705,-0.003556,-0.480296
18.017000198364258,37.139,-4.572,-3.518,0.1736,-0.2166,0.3868,-0.99,-0.88,-9.686,-0.687047,-0.000306,0.020307
18.105000019073486,38.012,-4.325,-8.8,0.1724,-0.2603,0.3636,-0.893,1.272,-9.371,-1.035982,0.006171,0.209917
18.19700002670288,38.363,-4.2,-13.297,0.1706,-0.2931,0.3498,-0.767,2.377,-9.345,-1.023882,0.036102,-0.049888
18.267000198364258,38.085,-4.043,-17.779,0.1718,-0.3131,0.3262,-0.471,2.619,-9.241,-1.132011,0.029715,0.000385
18.371000051498413,38.517,-3.79,-24.506,0.1745,-0.3536,0.2949,-0.597,3.889,-8.603,-1.199642,-0.017097,0.11445
18.480000019073486,40.323,-3.412,-33.287,0.1682,-0.3952,0.2489,-0.483,5.641,-7.72,-1.166846,-0.110453,0.347853
18.593000173568726,41.934,-2.994,-38.693,0.1671,-0.4226,0.2183,-0.265,6.244,-7.368,-0.967727,-0.104829,0.252373
18.693000078201294,43.292,-2.578,-43.881,0.1624,-0.4402,0.1839,-0.365,6.815,-6.818,-0.842842,-0.095197,0.196477
18.802000045776367,44.509,-2.079,-49.446,0.1615,-0.4611,0.1474,-0.352,6.969,-6.205,-0.977825,-0.098339,0.190282
18.91100001335144,46.353,-1.395,-57.738,0.1577,-0.483,0.0869,-0.426,8.734,-5.192,-1.114972,-0.159496,0.219292
18.986999988555908,47.433,-0.997,-61.957,0.1573,-0.4854,0.0561,-0.295,9.534,-4.392,-0.639726,-0.235611,0.241207
19.097000122070312,49.577,-0.884,-65.453,0.152,-0.4899,0.0298,-0.235,8.985,-3.978,-0.718051,-0.297779,0.189924
19.193000078201294,51.147,-0.795,-70.553,0.1496,-0.4901,-0.0047,-0.122,9.081,-3.077,-1.151272,-0.256063,0.170634
19.305000066757202,52.719,-0.177,-75.902,0.1447,-0.4949,-0.048,0.127,10.242,-2.186,-0.816069,-0.24355,0.226774
19.384999990463257,53.491,0.747,-79.316,0.1367,-0.495,-0.0697,0.087,11.238,-1.605,-0.291152,-0.013347,0.133979
19.492000102996826,53.522,0.791,-79.304,0.1359,-0.4907,-0.0698,-0.029,10.393,-1.641,0.203803,0.021601,-0.03298
19.592000007629395,53.37,1.204,-76.762,0.1332,-0.4948,-0.0486,0.699,11.465,-1.783,0.732474,0.038104,0.00328
19.700000047683716,51.766,0.53,-69.574,0.1406,-0.4913,-0.0033,0.063,10.502,-2.68,1.748201,0.624498,-0.282645
19.81500005722046,47.478,0.49,-56.085,0.1443,-0.4701,0.0948,0.263,8.53,-4.806,2.148441,0.193558,-0.310163
19.9280002117157,45.727,-0.469,-44.601,0.1474,-0.4375,0.1759,0.15,7.038,-6.045,1.912612,0.078323,-0.363272
19.993000030517578,44.276,-1.288,-36.171,0.1498,-0.4036,0.2322,-0.01,6.208,-6.853,2.00865,0.059553,-0.402088
20.088000059127808,41.592,-2.32,-23.939,0.1527,-0.343,0.2939,-0.165,4.214,-7.844,2.210975,0.109473,-0.638165
20.2020001411438,36.015,-2.807,-10.033,0.1649,-0.2553,0.3524,-0.226,0.424,-8.921,1.07278,0.156921,-0.61229
20.27400016784668,34.533,-3.11,-6.561,0.1645,-0.2368,0.371,0.145,-0.017,-10.031,1.12661,-0.196415,-0.474322
20.37000012397766,30.679,-3.957,-0.518,0.1693,-0.1957,0.3788,-1.378,13.617,-13.083,-1.796985,-1.391232,-0.156365
20.5,30.629,-4.091,-0.544,0.1712,-0.1979,0.3789,-1.446,0.607,-10.038,0.130825,-0.053169,-0.016034
20.611999988555908,30.61,-3.97,-0.419,0.1729,-0.2055,0.378,-0.679,0.256,-9.757,-0.049376,-0.018403,-0.000474
20.761000156402588,30.603,-3.97,-0.396,0.1702,-0.2,0.3777,-0.889,-0.102,-10.011,0.017971,-0.007809,-0.002098
20.90400004386902,30.599,-3.969,-0.394,0.1694,-0.1903,0.3764,-0.647,-0.002,-9.668,-0.009739,0.000999,0.001007
20.993000030517578,30.629,-3.981,-0.355,0.1684,-0.1946,0.3835,0.672,-1.354,-9.399,-0.011998,-0.021648,0.099211
21.06500005722046,30.613,-3.971,-0.35,0.1702,-0.199,0.3765,-0.34,0.48,-10.043,0.026372,-0.005733,0.007733
21.157999992370605,30.827,-3.864,-0.252,0.1702,-0.199,0.3777,-0.517,0.316,-9.701,0.040741,0.087899,0.281431
21.225000143051147,32.133,-3.811,0.187,0.1683,-0.1968,0.3764,1.536,0.817,-11.631,0.559633,0.035499,0.219552
21.324000120162964,33.916,-3.462,2.692,0.1572,-0.1804,0.3827,-0.871,1.158,-11.283,0.693045,-0.016835,0.082682
21.39300012588501,31.894,-3.581,6.312,0.1647,-0.1508,0.3901,0.062,0.06,-10.164,0.936023,-0.109916,-0.756537
21.491000175476074,28.406,-3.244,12.675,0.1677,-0.102,0.3989,-0.94,-1.912,-9.218,1.180281,-0.043791,-0.635493
21.611999988555908,25.202,-3.119,19.156,0.1774,-0.0502,0.3985,1.314,-4.758,-7.921,0.41104,-0.112322,-0.022889
21.712000131607056,27.463,-3.59,20.658,0.1737,-0.0415,0.397,-1.083,-3.806,-8.724,0.298584,0.230418,0.651617
21.788000106811523,29.839,-3.451,21.491,0.1661,-0.0371,0.3977,-1.926,-2.684,-9.291,0.170419,0.161496,0.25808
21.891000032424927,30.421,-3.279,23.684,0.1615,-0.024,0.3973,-0.66,-2.077,-10.092,0.683193,0.033142,0.013563
22.04100012779236,28.28,-2.95,32.399,0.1676,0.0492,0.3907,-0.326,-5.804,-7.495,0.975385,-0.176513,-0.376126
22.170000076293945,26.396,-2.773,36.914,0.17,0.0817,0.382,-0.612,-7.073,-6.859,0.267073,-0.031389,-0.037678
22.26900005340576,26.469,-2.759,38.059,0.1711,0.0892,0.3783,-0.677,-5.638,-7.885,0.277842,-0.002545,-0.009016
22.365000009536743,25.62,-2.588,41.418,0.1723,0.113,0.3661,0.026,-5.903,-7.401,0.826756,-0.179726,-0.261826
22.433000087738037,24.398,-2.297,46.369,0.1783,0.1559,0.3542,0.108,-6.148,-6.728,1.413206,-0.123792,-0.272418
