
Time,ax,ay,az
1559680101.617,0.016177251367199438,0.137741021844852,-0.34979242732326676
1559680101.699,0.016263521141761193,0.13776137838243432,-0.3504948360607752
1559680101.789,0.016329258568496815,0.13776945941186702,-0.3509507026603695
1559680101.872,0.01645139155220677,0.13775079231710124,-0.3515030422704519
1559680101.953,0.016521253757740113,0.1377399482580376,-0.35186153704269024
1559680102.033,0.01662910554010452,0.13770079979001343,-0.352325459704582
1559680102.115,0.016652023289641413,0.13767803808507165,-0.3525875147558458
1559680102.168,0.016698431992527945,0.13764189399565221,-0.35299358024305566
1559680102.254,0.01668238852755482,0.13762690539214212,-0.3532567671377827
1559680102.335,0.016728337419034393,0.13759538854511671,-0.35370857241671466
1559680102.422,0.016676092648290303,0.1376068900720745,-0.3538050454272028
1559680102.509,0.01666181872902586,0.1376127656712295,-0.3538933292173389
1559680102.565,0.016688829008144147,0.13761139247879242,-0.3539789831358986
1559680102.652,0.016630468329568583,0.13764047919132313,-0.3537289788885674
1559680102.735,0.016639398241598755,0.13764284274679056,-0.3536753827716296
1559680102.832,0.016580962661617533,0.13766565438600278,-0.353458701327438
1559680102.889,0.01651223021895287,0.13769182826609122,-0.35326146095920397
1559680102.977,0.016506227703527183,0.13770125752082576,-0.35328589546220546
1559680103.062,0.016433249807577908,0.13774194562885514,-0.35312537342750094
1559680103.143,0.016393025672144703,0.1377781230077882,-0.35300176946340767
1559680103.226,0.016377492993146274,0.13780714314129164,-0.35285692678962094
1559680103.307,0.016421620324052127,0.13780981462476014,-0.35278901618182396
1559680103.39,0.01643633845026402,0.13780839149805263,-0.35258421909399684
1559680103.448,0.016455832581383938,0.13779273710427,-0.3524003943997541
1559680103.493,0.016497579712065533,0.13776926799716369,-0.35242246534728816
1559680103.577,0.0165166223541569,0.13773800914386886,-0.35234846275849757
1559680103.657,0.016490484884473994,0.13772073188629697,-0.35230814915749653
1559680103.741,0.016482239488067756,0.13770301354266953,-0.3524869471351817
1559680103.824,0.016443415592801443,0.13770471130786446,-0.35271907491369575
1559680103.902,0.016347826835019015,0.1377393324020355,-0.35285752600086623
1559680103.984,0.016311261425192767,0.13776628026331575,-0.353135959492834
1559680104.061,0.016251509869126015,0.13780924038065007,-0.3532192831454399
1559680104.151,0.016196086990127943,0.1378531991833932,-0.3531124570962141
1559680104.235,0.01621798316771544,0.1378679297931727,-0.35301481895274905
